@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1,3-24,26-31,33-48,50-54,56-76,80-83,85-101,103-119,121-146,148-159,161-173,175-186'

@attribute color_bgr_g_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_centroid numeric
@attribute color_norm_r_asymetry numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_energy numeric
@attribute wavelet_bgr_b_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.016987,0.166764,0,0.165965,0.104839,-0.994981,-0.997064,-0.007519,0.14009,-0.980581,0.227513,-0.953174,0.654376,-0.906922,NON_ULCER
-0.318909,-0.129224,0.225806,-0.131067,-0.177419,-0.996492,-0.999099,0.007519,0.109949,-0.988166,0.21468,-0.953961,0.409688,-0.928742,NON_ULCER
-0.601315,-0.267067,0.774194,-0.267851,-0.33871,-0.851105,-0.889844,-0.458647,0.140802,-0.828833,-0.167123,-0.438233,0.351598,-0.771685,ULCER
-0.480651,-0.162144,0.645161,-0.163104,-0.120968,-0.87029,-0.940368,-0.518797,0.140724,-0.772972,-0.494435,-0.23086,0.137792,-0.484987,ULCER
-0.358037,-0.075058,0.580645,-0.07618,-0.120968,-0.948958,-0.97042,-0.338346,0.140845,-0.773647,-0.327255,-0.192592,0.302534,-0.624622,ULCER
-0.353954,-0.080483,0.580645,-0.081129,-0.120968,-0.944288,-0.956093,-0.293233,0.140729,-0.833219,-0.59127,-0.353582,0.029372,-0.446056,ULCER
-0.486237,-0.144698,0.83871,-0.145605,-0.233871,-0.862517,-0.913766,-0.443609,0.140791,-0.690846,-0.4126,-0.421411,0.246417,-0.760087,ULCER
-0.144245,0.087487,0.419355,0.086606,0,-0.969627,-0.970675,-0.218045,0.140376,-0.725911,-0.416487,-0.298197,-0.066651,-0.763424,ULCER
-0.555162,-0.232922,0.83871,-0.233415,-0.209677,-0.902647,-0.899768,-0.578947,0.140804,-0.862143,-0.51143,-0.352844,0.085429,-0.65622,ULCER
-0.185876,0.060743,0.483871,0.060332,-0.016129,-0.959638,-0.970835,-0.338346,0.140779,-0.70394,-0.837732,-0.468483,-0.373585,-0.71117,ULCER
0.108943,0.268463,0.129032,0.267307,0.16129,-0.96064,-0.981701,-0.022556,0.140357,-0.82197,-0.752049,-0.423182,-0.165706,-0.79293,ULCER
-0.576089,-0.228174,0.83871,-0.228895,-0.306452,-0.73905,-0.809387,-0.443609,0.140796,-0.592015,-0.40109,-0.157571,0.331998,-0.562004,ULCER
-0.507026,-0.23213,0.516129,-0.232542,-0.314516,-0.871787,-0.900458,-0.18797,0.140774,-0.794485,-0.703009,-0.139274,0.332748,-0.697505,ULCER
-0.613098,-0.266175,0.83871,-0.267143,-0.306452,-0.918748,-0.936764,-0.443609,0.140771,-0.879219,-0.373892,-0.382258,0.489956,-0.649116,ULCER
-0.624489,-0.331077,0.741935,-0.331735,-0.322581,-0.83905,-0.854152,-0.593985,0.140834,-0.837482,-0.400501,-0.137109,0.259567,-0.48828,ULCER
-0.301524,-0.060981,0.548387,-0.061916,-0.145161,-0.907366,-0.944846,-0.052632,0.140744,-0.819994,-0.74179,-0.234697,0.187839,-0.527211,ULCER
-0.295157,-0.022293,0.483871,-0.02303,-0.008065,-0.970179,-0.981453,-0.368421,0.138636,-0.933263,-0.043361,-0.720371,0.153609,-0.721589,ULCER
-0.632685,-0.228762,1,-0.229287,-0.282258,-0.783801,-0.868958,-0.56391,0.14075,-0.867783,-0.115873,-0.634047,0.452459,-0.713617,ULCER
-0.476572,-0.137539,0.741935,-0.138721,-0.096774,-0.885694,-0.927202,-0.428571,0.140413,-0.839998,-0.048984,-0.532722,0.410823,-0.731979,ULCER
-0.488104,-0.133377,0.870968,-0.134317,-0.185484,-0.936182,-0.954601,-0.488722,0.14085,-0.874657,-0.321641,-0.638376,0.277038,-0.610471,ULCER
-0.473094,-0.165992,0.612903,-0.167064,-0.201613,-0.878591,-0.912341,-0.503759,0.140826,-0.515241,-0.186729,0.456187,0.26681,-0.56541,ULCER
-0.177101,0.103501,0.645161,0.102856,0.024194,-0.966492,-0.971811,-0.323308,0.140774,-0.871877,-0.543295,-0.53764,0.141585,-0.762897,ULCER
-0.723264,-0.382603,0.774194,-0.383384,-0.443548,-0.84832,-0.860054,-0.62406,0.140924,-0.880328,-0.376747,-0.429429,0.543401,-0.532318,ULCER
-0.417739,-0.079706,0.83871,-0.080704,-0.145161,-0.922579,-0.946428,-0.338346,0.140832,-0.870338,-0.178339,-0.601633,0.189705,-0.754315,ULCER
-0.297306,-0.014573,0.645161,-0.015712,-0.096774,-0.933572,-0.970939,-0.308271,0.140555,-0.809758,-0.294507,-0.243304,0.295934,-0.718018,ULCER
-0.707067,-0.318734,0.903226,-0.319513,-0.370968,-0.893553,-0.949105,-0.593985,0.140676,-0.963099,-0.258108,-0.858292,-0.007914,-0.866083,ULCER
-0.46682,-0.121032,0.709677,-0.121866,-0.072581,-0.809233,-0.875111,-0.413534,0.140834,-0.649356,-0.256375,-0.15885,0.440577,-0.523855,ULCER
-0.175412,0.074662,0.548387,0.073718,-0.032258,-0.923651,-0.940682,-0.233083,0.140809,-0.739259,-0.865831,-0.437004,-0.248368,-0.632339,ULCER
-0.200701,-0.054714,0,-0.055624,-0.145161,-0.925712,-0.966931,-0.112782,0.14066,-0.816047,-0.596014,-0.306166,-0.063608,-0.550306,ULCER
-0.493318,-0.175753,0.806452,-0.176441,-0.233871,-0.849651,-0.889244,-0.368421,0.140732,-0.801624,-0.308116,-0.014682,0.208015,-0.587488,ULCER
-0.540822,-0.22752,0.741935,-0.228683,-0.290323,-0.881667,-0.900008,-0.56391,0.140858,-0.833233,-0.510139,-0.153341,0.45968,-0.701166,ULCER
-0.660675,-0.398845,0.580645,-0.399504,-0.451613,-0.889789,-0.844843,-0.308271,0.140788,-0.879018,-0.49223,-0.326775,0.694219,-0.691015,ULCER
-0.691629,-0.331576,0.774194,-0.332792,-0.379032,-0.899421,-0.9324,-0.699248,0.140801,-0.941327,-0.149251,-0.794742,0.225784,-0.780887,ULCER
-0.678737,-0.353266,0.709677,-0.354019,-0.370968,-0.778616,-0.857229,-0.654135,0.140897,-0.724067,-0.628439,-0.312953,0.013799,-0.684742,ULCER
-0.353374,-0.004106,0.774194,-0.005165,0.024194,-0.906594,-0.941429,-0.398496,0.140524,-0.817761,-0.220919,-0.552544,0.080342,-0.663836,ULCER
-0.404681,-0.134164,0.451613,-0.135251,-0.080645,-0.928805,-0.911058,-0.323308,0.140791,-0.760165,-0.50726,0.275374,0.394959,-0.645582,ULCER
-0.10545,0.14236,0.483871,0.141071,0.032258,-0.940008,-0.949562,-0.308271,0.140753,-0.527517,-0.6337,0.210939,0.020514,-0.583238,ULCER
-0.345339,-0.090334,0.419355,-0.091047,-0.185484,-0.934946,-0.948184,-0.278195,0.140528,-0.645975,-0.389564,-0.066624,0.231536,-0.691491,ULCER
-0.48605,-0.178298,0.709677,-0.179176,-0.193548,-0.946109,-0.929466,-0.503759,0.140859,-0.922859,-0.303466,-0.370552,0.392943,-0.794088,ULCER
-0.18541,0.030474,0.290323,0.029326,0.072581,-0.980237,-0.98203,-0.052632,0.140523,-0.694752,-0.62313,-0.324709,-0.004704,-0.678013,ULCER
-0.504886,-0.164141,0.741935,-0.165154,-0.129032,-0.91307,-0.934092,-0.503759,0.140665,-0.917799,-0.318762,-0.836502,0.050428,-0.795332,ULCER
-0.646227,-0.363216,0.612903,-0.363722,-0.419355,-0.912688,-0.89234,-0.518797,0.140819,-0.769392,-0.189422,-0.181132,0.414085,-0.562389,ULCER
-0.163881,0.049997,0.225806,0.049092,0.104839,-0.963491,-0.963337,-0.12782,0.140705,-0.526927,-0.453315,0.128797,0.170808,-0.583158,ULCER
-0.274806,0.028462,0.709677,0.027371,-0.032258,-0.955169,-0.97609,-0.383459,0.140594,-0.902094,-0.032191,-0.607831,0.118419,-0.848826,ULCER
-0.311311,-0.056915,0.419355,-0.057961,-0.008065,-0.942096,-0.971781,-0.413534,0.140789,-0.833751,-0.556419,-0.361993,0.19755,-0.756914,ULCER
0.087174,0.260945,0.129032,0.260034,0.16129,-0.98664,-0.984915,-0.12782,0.140339,-0.744922,-0.665614,-0.43961,0.098401,-0.692049,ULCER
-0.524202,-0.188222,0.83871,-0.189283,-0.258065,-0.867752,-0.921887,-0.443609,0.140702,-0.890968,-0.335332,-0.82873,0.007002,-0.836443,ULCER
-0.521342,-0.271652,0.419355,-0.273097,-0.201613,-0.917151,-0.85084,-0.533835,0.14073,-0.650588,-0.413536,-0.328595,0.480897,-0.598155,ULCER
-0.788711,-0.538881,0.516129,-0.538988,-0.58871,-0.78569,-0.834822,-0.503759,0.14081,-0.799641,-0.390062,-0.591107,0.370753,-0.614809,ULCER
-0.609086,-0.259964,0.83871,-0.260761,-0.298387,-0.851541,-0.890354,-0.593985,0.140856,-0.909711,-0.15876,-0.449448,0.407218,-0.697094,ULCER
-0.820381,-0.625991,0.354839,-0.62693,-0.693548,-0.688163,-0.564663,-0.759398,0.140859,-0.933811,-0.460379,-0.440594,-0.017472,-0.800748,ULCER
-0.267891,-0.005699,0.548387,-0.006435,-0.064516,-0.96347,-0.97088,-0.413534,0.140905,-0.737602,-0.422182,-0.201151,0.498268,-0.684493,ULCER
-0.627152,-0.262925,0.870968,-0.263786,-0.330645,-0.753779,-0.836428,-0.488722,0.140776,-0.869611,-0.462233,-0.607978,0.14558,-0.898822,ULCER
-0.080319,0.161331,0.290323,0.160608,0.193548,-0.94468,-0.963122,-0.263158,0.139771,-0.633018,0.048689,-0.019257,0.238275,-0.761652,ULCER
-0.26612,-0.025578,0.354839,-0.02638,0.008065,-0.929704,-0.954636,-0.233083,0.140617,-0.743548,-0.357614,0.068346,0.373276,-0.592193,ULCER
-0.029926,0.183837,0.322581,0.182826,0.225806,-0.981264,-0.989684,-0.218045,0.139323,-0.774758,-0.320382,-0.245862,0.331745,-0.7912,ULCER
-0.442644,-0.183337,0.483871,-0.184339,-0.145161,-0.944814,-0.958841,-0.398496,0.140704,-0.851054,-0.396377,-0.736996,0.310797,-0.811231,ULCER
-0.655337,-0.397953,0.516129,-0.399426,-0.362903,-0.897705,-0.93818,-0.518797,0.140726,-0.931077,-0.388675,-0.839797,0.182467,-0.890596,ULCER
-0.505541,-0.173932,0.806452,-0.174461,-0.233871,-0.926431,-0.942515,-0.548872,0.140729,-0.920607,-0.269877,-0.676594,0.063429,-0.818226,ULCER
-0.374507,-0.059132,0.741935,-0.060013,-0.112903,-0.924994,-0.937489,-0.473684,0.140682,-0.630317,-0.078069,0.068837,0.583389,-0.742895,ULCER
-0.295667,-0.044906,0.483871,-0.046018,-0.129032,-0.931287,-0.913462,-0.18797,0.14082,-0.644522,-0.37085,-0.045621,0.458319,-0.774633,ULCER
0.020087,0.215357,0.129032,0.214388,0.266129,-0.975247,-0.988672,-0.157895,0.140048,-0.810173,-0.718241,-0.58063,-0.191862,-0.712093,ULCER
-0.606988,-0.260686,0.806452,-0.261553,-0.225806,-0.90931,-0.927349,-0.428571,0.140661,-0.92352,-0.335116,-0.658395,0.200263,-0.807682,ULCER
-0.196726,0.056877,0.387097,0.056365,0.096774,-0.966048,-0.957403,-0.278195,0.140694,-0.755676,-0.349119,-0.222301,0.191499,-0.773229,ULCER
-0.145846,0.091717,0.419355,0.090913,0.024194,-0.961929,-0.949521,-0.398496,0.140594,-0.693866,-0.226507,0.159686,0.574426,-0.479163,ULCER
-0.672849,-0.404842,0.612903,-0.405726,-0.443548,-0.879896,-0.795861,-0.56391,0.140789,-0.847434,-0.592232,-0.370748,0.595468,-0.880077,ULCER
-0.591744,-0.322032,0.580645,-0.322683,-0.379032,-0.950051,-0.95215,-0.428571,0.140959,-0.946798,-0.157537,-0.705221,0.173612,-0.662245,ULCER
-0.48326,-0.17677,0.709677,-0.177979,-0.241935,-0.905266,-0.942925,-0.428571,0.140709,-0.855731,-0.326263,-0.62539,0.414742,-0.874091,ULCER
-0.514731,-0.165933,0.774194,-0.167064,-0.137097,-0.887593,-0.932059,-0.413534,0.140725,-0.86678,0.038134,-0.484715,0.405779,-0.759086,ULCER
-0.303611,-0.041665,0.451613,-0.042518,0.008065,-0.93301,-0.947775,-0.293233,0.140651,-0.749458,-0.556555,-0.234057,0.243127,-0.69597,ULCER
-0.696857,-0.402994,0.677419,-0.403315,-0.403226,-0.872845,-0.839996,-0.654135,0.140823,-0.833113,-0.470871,-0.278424,0.085536,-0.307538,ULCER
-0.371018,-0.106603,0.516129,-0.107805,-0.169355,-0.982769,-0.982247,-0.308271,0.140999,-0.838574,-0.368508,-0.446939,0.28077,-0.797428,ULCER
-0.245207,-0.009287,0.419355,-0.009609,-0.08871,-0.970262,-0.956908,-0.218045,0.140789,-0.681118,-0.490203,-0.332432,0.080244,-0.611755,ULCER
-0.654109,-0.340888,0.741935,-0.341697,-0.370968,-0.878447,-0.841701,-0.533835,0.140827,-0.850079,-0.324633,-0.380783,0.466018,-0.741831,ULCER
-0.218079,0.050069,0.580645,0.049278,-0.016129,-0.945391,-0.974294,-0.383459,0.140909,-0.851022,-0.316861,-0.344433,0.220587,-0.795479,ULCER
-0.414395,-0.090041,0.806452,-0.090953,-0.16129,-0.897416,-0.935102,-0.518797,0.140823,-0.8389,-0.58532,-0.406507,0.217905,-0.577523,ULCER
-0.568525,-0.228587,0.741935,-0.22933,-0.193548,-0.917695,-0.929328,-0.639098,0.140801,-0.901657,-0.513006,-0.690465,0.173805,-0.683859,ULCER
-0.291825,-0.004061,0.548387,-0.005391,0.024194,-0.970431,-0.983961,-0.383459,0.140679,-0.880873,0.041636,-0.691793,0.375936,-0.752489,ULCER
-0.651036,-0.28344,0.870968,-0.283999,-0.266129,-0.885019,-0.905063,-0.62406,0.140892,-0.841025,-0.308107,-0.273653,0.421071,-0.629947,ULCER
-0.212943,0.041024,0.483871,0.039946,0,-0.943736,-0.958454,-0.323308,0.140917,-0.714364,-0.414278,0.030373,0.222499,-0.673335,ULCER
-0.20069,0.032175,0.387097,0.031359,-0.008065,-0.979289,-0.976632,-0.383459,0.141076,-0.762193,-0.27504,-0.389144,0.451706,-0.864106,ULCER
-0.470081,-0.152083,0.709677,-0.152629,-0.233871,-0.787947,-0.845475,-0.428571,0.140833,-0.64535,-0.408971,-0.078872,0.406078,-0.630037,ULCER
-0.968113,-0.98759,-0.516129,-0.989435,-0.975806,-0.3691,-0.930772,-0.473684,0.140645,-0.999622,0.245085,-0.962421,-0.509243,-0.977482,NON_ULCER
-0.978197,-1,-0.580645,-1,-1,-0.548266,-0.84609,-0.473684,0.136932,-0.999659,0.343351,-0.959765,-0.494182,-0.985606,NON_ULCER
-0.404077,-0.255985,0.064516,-0.256415,-0.282258,-0.982186,-0.979101,-0.067669,0.141505,-0.875507,-0.165002,-0.621062,0.424751,-0.802506,NON_ULCER
-0.967643,-0.978216,-0.548387,-0.978621,-0.991935,-0.109636,-0.814307,-0.323308,0.140272,-0.922258,0.093177,-0.665626,-0.328802,-0.81045,NON_ULCER
-0.070709,0.109025,0.193548,0.107944,0.104839,-0.982964,-0.993004,0.12782,0.14269,-0.65462,-0.123036,-0.815991,0.358449,-0.774196,NON_ULCER
-0.251655,-0.012353,0.387097,-0.013311,-0.072581,-0.98297,-0.988028,0.037594,0.142175,-0.96756,-0.096909,-0.820073,0.301429,-0.870548,NON_ULCER
0.101937,0.320879,0.387097,0.320294,0.258065,-0.992335,-0.992984,0.067669,0.142905,-0.900165,-0.260641,-0.688694,0.044436,-0.680254,NON_ULCER
0.264391,0.440449,0.129032,0.439823,0.467742,-0.988928,-0.994296,0.12782,0.139168,-0.822163,0.10685,-0.592386,0.226544,-0.675436,NON_ULCER
0.020363,0.262241,0.419355,0.261517,0.306452,-0.981846,-0.9891,0.037594,0.143511,-0.820371,-0.201608,-0.66474,0.313114,-0.796965,NON_ULCER
-0.015442,0.229143,0.516129,0.228034,0.153226,-0.985378,-0.994045,0.037594,0.139743,-0.913032,-0.059819,-0.842699,0.317278,-0.839371,NON_ULCER
-0.118881,0.120847,0.419355,0.119939,0.153226,-0.992938,-0.995699,-0.022556,0.139925,-0.937525,-0.462397,-0.875999,0.208224,-0.869804,NON_ULCER
-0.289116,-0.099822,0.225806,-0.100847,-0.137097,-0.991008,-0.998517,-0.007519,0.146379,-0.9736,0.348574,-0.899707,0.46766,-0.845705,NON_ULCER
-0.320923,-0.070461,0.451613,-0.071139,-0.048387,-0.986275,-0.989474,-0.082707,0.140388,-0.958413,-0.317202,-0.80876,0.205844,-0.869545,NON_ULCER
0.48184,0.532565,-0.483871,0.530841,0.524194,-0.996968,-0.997262,0.263158,0.135508,-0.679915,-0.419179,-0.753326,-0.467544,-0.830951,NON_ULCER
-0.31192,-0.075994,0.451613,-0.076768,-0.112903,-0.97401,-0.990477,-0.12782,0.141824,-0.976943,0.094102,-0.890952,0.33145,-0.881445,NON_ULCER
-0.060592,0.108341,0.129032,0.107317,0.104839,-0.990104,-0.997805,0.112782,0.131185,-0.613024,-0.113182,-0.797398,0.063595,-0.846651,NON_ULCER
-0.271948,-0.050226,0.387097,-0.050728,-0.08871,-0.982985,-0.991845,0.007519,0.139887,-0.967452,-0.09893,-0.715895,0.489596,-0.798442,NON_ULCER
-0.219674,-0.010502,0.354839,-0.011587,-0.056452,-0.984721,-0.993163,0.082707,0.143434,-0.95639,-0.022967,-0.838764,0.271842,-0.798311,NON_ULCER
-0.193694,0.068619,0.548387,0.067741,0.016129,-0.986129,-0.99579,-0.052632,0.145314,-0.928539,-0.081783,-0.781855,0.484535,-0.823291,NON_ULCER
-0.313051,-0.057708,0.516129,-0.058817,-0.104839,-0.993127,-0.996083,-0.067669,0.13846,-0.963127,0.00809,-0.919333,0.327405,-0.915811,NON_ULCER
-0.407372,-0.256571,0.096774,-0.257584,-0.298387,-0.944409,-0.948201,-0.082707,0.140915,-0.767173,-0.129243,-0.545068,0.324152,-0.845097,NON_ULCER
-0.969631,-0.97739,-0.516129,-0.980747,-0.991935,-0.781197,-0.912018,-0.56391,0.141381,-0.94337,0.548438,-0.746932,-0.501011,-0.832942,NON_ULCER
-0.966374,-0.982334,-0.516129,-0.983194,-0.975806,-0.872067,-0.962908,-0.383459,0.148797,-0.99948,0.665317,-0.953912,-0.267254,-0.991275,NON_ULCER
-0.237102,-0.002252,0.451613,-0.003485,-0.040323,-0.984438,-0.993575,-0.097744,0.143848,-0.983881,-0.097208,-0.880131,-0.057478,-0.8806,NON_ULCER
0.602389,0.629473,-0.580645,0.628543,0.604839,-0.997397,-0.999267,0.263158,0.115131,-0.763125,-0.211204,-0.816729,-0.273741,-0.850339,NON_ULCER
-0.385367,-0.216835,0.129032,-0.217816,-0.177419,-0.993893,-0.997512,-0.082707,0.135874,-0.971958,-0.123199,-0.913234,0.378279,-0.756359,NON_ULCER
-0.161278,0.018325,0.193548,0.01739,-0.08871,-0.976886,-0.99372,0.097744,0.143899,-0.650853,0.345106,-0.686727,0.267469,-0.755828,NON_ULCER
-0.326447,-0.050835,0.612903,-0.052514,-0.08871,-0.986385,-0.996605,-0.082707,0.135634,-0.980519,0.13283,-0.90743,0.231047,-0.896826,NON_ULCER
-0.955968,-0.962423,-0.483871,-0.964473,-0.975806,-0.690605,-0.904616,-0.443609,0.140717,-0.936607,0.499536,-0.703893,-0.355922,-0.882515,NON_ULCER
-0.278452,-0.083883,0.258065,-0.084655,-0.120968,-0.966163,-0.996027,-0.052632,0.144875,-0.976139,0.038379,-0.8457,0.450981,-0.768007,NON_ULCER
-0.558553,-0.437067,0,-0.438149,-0.508065,-0.971608,-0.967263,-0.112782,0.141161,-0.87516,-0.19079,-0.623079,0.416932,-0.800119,NON_ULCER
-0.95829,-0.97016,-0.451613,-0.970608,-0.967742,-0.94424,-0.984189,-0.278195,0.156259,-0.999644,0.473409,-0.955682,-0.533193,-0.986332,NON_ULCER
0.610208,0.633816,-0.612903,0.634415,0.620968,-0.998525,-0.999427,0.278195,0.123552,-0.706599,0.068876,-0.843732,-0.149523,-0.836494,NON_ULCER
-0.559872,-0.412651,0.096774,-0.413915,-0.475806,-0.987587,-0.982192,-0.12782,0.140341,-0.955805,-0.096709,-0.842453,0.213428,-0.802514,NON_ULCER
-0.23985,0.000365,0.483871,-0.000645,-0.048387,-0.971897,-0.988032,-0.097744,0.141854,-0.973316,-0.061043,-0.853324,0.062778,-0.886583,NON_ULCER
-0.44773,-0.281893,0.129032,-0.282143,-0.233871,-0.977446,-0.987625,-0.112782,0.140879,-0.958822,-0.051216,-0.885197,0.270129,-0.749601,NON_ULCER
-0.336764,-0.060644,0.645161,-0.06156,-0.096774,-0.981573,-0.990275,-0.082707,0.141707,-0.981376,0.195027,-0.860899,0.462037,-0.874797,NON_ULCER
-0.368145,-0.233759,0,-0.23482,-0.282258,-0.964055,-0.962573,-0.022556,0.140954,-0.816397,-0.236632,-0.63508,0.00687,-0.749277,NON_ULCER
-0.957678,-0.952873,-0.419355,-0.955388,-0.967742,-0.824844,-0.877542,-0.353383,0.140464,-0.937372,0.431444,-0.737193,-0.199695,-0.767623,NON_ULCER
-0.966889,-0.973139,-0.387097,-0.973522,-0.975806,-0.913251,-0.945551,-0.353383,0.142653,-0.999785,0.29942,-0.977866,-0.538326,-0.979586,NON_ULCER
-0.382091,-0.20748,0.16129,-0.208191,-0.25,-0.975887,-0.987883,-0.052632,0.140738,-0.956998,-0.29989,-0.822877,0.100003,-0.883653,NON_ULCER
-0.435462,-0.256774,0.193548,-0.25733,-0.233871,-0.991029,-0.993516,-0.082707,0.140191,-0.963947,-0.025946,-0.911119,0.294273,-0.812214,NON_ULCER
0.60347,0.629989,-0.580645,0.629666,0.612903,-0.997802,-0.999178,0.278195,0.121676,-0.820741,0.255844,-0.846388,-0.204417,-0.865623,NON_ULCER
-0.365181,-0.203801,0.064516,-0.204267,-0.258065,-0.990078,-0.993374,-0.052632,0.141231,-0.966587,-0.083818,-0.888935,0.039813,-0.827614,NON_ULCER
-0.267436,-0.030778,0.419355,-0.032048,-0.032258,-0.985651,-0.993842,-0.067669,0.140291,-0.986255,0.085635,-0.881705,0.172691,-0.907121,NON_ULCER
-0.246735,-0.077822,0.129032,-0.07942,-0.072581,-0.976654,-0.990916,0.067669,0.138276,-0.693624,0.120567,-0.751949,0.185451,-0.733101,NON_ULCER
-0.264922,-0.098367,0.096774,-0.099811,-0.153226,-0.989578,-0.994847,-0.007519,0.141225,-0.908188,0.012714,-0.848749,0.162452,-0.824812,NON_ULCER
-0.981593,-0.973043,-0.419355,-0.976147,-0.983871,-0.810615,-0.891834,-0.593985,0.143017,-0.968879,0.698612,-0.833846,-0.531159,-0.822284,NON_ULCER
-0.435264,-0.257058,0.225806,-0.257439,-0.33871,-0.976,-0.974022,-0.157895,0.141033,-0.910178,-0.429859,-0.826812,0.24478,-0.564443,NON_ULCER
0.04809,0.174171,-0.225806,0.173326,0.258065,-0.968272,-0.966441,0.142857,0.140842,-0.749514,-1,-0.481813,-0.925683,-0.741765,NON_ULCER
-0.17917,0.010879,0.225806,0.009721,0.040323,-0.991688,-0.997041,0.067669,0.1387,-0.939857,-0.218895,-0.847766,0.098167,-0.853227,NON_ULCER
-0.424427,-0.243124,0.193548,-0.244312,-0.209677,-0.987912,-0.989536,-0.097744,0.139212,-0.91517,-0.224614,-0.796611,0.291335,-0.857576,NON_ULCER
-0.178824,0.00366,0.16129,0.002206,-0.056452,-0.987919,-0.993815,-0.022556,0.138877,-0.886177,-0.017187,-0.840879,0.064316,-0.848392,NON_ULCER
-0.122492,0.053435,0.16129,0.052678,0.008065,-0.976046,-0.994852,0.067669,0.142342,-0.935794,-0.181091,-0.832518,0.200546,-0.890932,NON_ULCER
0.595532,0.625664,-0.580645,0.625464,0.604839,-0.999022,-0.999572,0.278195,-0.176757,-0.872902,0.289204,-0.810875,0.060588,-0.926672,NON_ULCER
-0.292731,-0.096146,0.258065,-0.097194,-0.145161,-0.990247,-0.995375,-0.037594,0.14236,-0.960785,-0.056533,-0.830501,0.573378,-0.905766,NON_ULCER
-0.424428,-0.242859,0.193548,-0.2435,-0.298387,-0.978347,-0.98427,-0.112782,0.141216,-0.956608,0.022113,-0.822877,0.38469,-0.745463,NON_ULCER
-0.226075,-0.078392,0.032258,-0.079502,-0.056452,-0.982196,-0.992347,0.142857,0.139524,-0.658597,-0.33861,-0.789479,-0.043902,-0.680919,NON_ULCER
-0.254195,-0.080764,0.16129,-0.082232,-0.169355,-0.984589,-0.988822,-0.067669,0.141421,-0.840918,-0.216,-0.800152,0.213433,-0.663645,NON_ULCER
0.053278,0.207472,0,0.206784,0.25,-0.989357,-0.995232,0.097744,0.139062,-0.811404,-0.259255,-0.775461,0.065197,-0.513438,NON_ULCER
-0.336405,-0.134419,0.290323,-0.135478,-0.209677,-0.980737,-0.985884,-0.082707,0.139941,-0.870453,-0.065657,-0.811466,0.307692,-0.305896,NON_ULCER
-0.984022,-0.971583,-0.387097,-0.972165,-0.983871,-0.644713,-0.772689,-0.714286,0.142207,-0.952047,0.267853,-0.773247,-0.459506,-0.810219,NON_ULCER
-0.295533,-0.094878,0.258065,-0.095555,-0.129032,-0.996531,-0.99769,-0.112782,0.146643,-0.965363,0.223351,-0.875065,0.359197,-0.134783,NON_ULCER
0.554424,0.596279,-0.516129,0.596174,0.580645,-0.997965,-0.997656,0.263158,0.126487,-0.852311,-0.374832,-0.689727,-0.192105,0.78627,NON_ULCER
-0.215126,-0.010766,0.258065,-0.011423,0,-0.990883,-0.990546,-0.097744,0.141615,-0.94868,-0.178163,-0.758737,-0.019485,0.078831,NON_ULCER
0.543434,0.582063,-0.548387,0.58068,0.540323,-0.999711,-0.999951,0.278195,0.131375,-0.997959,-0.160696,-0.996114,0.040073,0.601906,NON_ULCER
-0.222524,-0.048815,0.129032,-0.049807,-0.104839,-0.992223,-0.994386,0.022556,0.139931,-0.940014,-0.186967,-0.865621,0.114266,0.032943,NON_ULCER
-0.186109,-0.021407,0.096774,-0.022123,-0.096774,-0.989939,-0.995678,0.022556,0.141899,-0.923355,-0.133233,-0.836748,0.224581,0.165376,NON_ULCER
-0.008213,0.154331,0.032258,0.153738,0.209677,-0.98846,-0.990658,0.082707,0.138636,-0.863529,-0.335334,-0.821352,-0.001559,0.140194,NON_ULCER
-0.158639,0.035535,0.225806,0.035035,-0.024194,-0.993275,-0.994567,-0.007519,0.140251,-0.940361,-0.347269,-0.888935,0.058544,0.086312,NON_ULCER
-0.139129,0.035373,0.096774,0.033508,0.08871,-0.988652,-0.989937,0.007519,0.141026,-0.891073,-0.327366,-0.801776,0.18635,0.417961,NON_ULCER
-0.16453,-0.008693,0.064516,-0.009462,0,-0.978596,-0.994228,0.12782,0.135535,-0.790259,-0.023036,-0.852832,0.24716,-0.747262,NON_ULCER
-0.958164,-0.933979,-0.322581,-0.935538,-0.975806,-0.258624,-0.467328,-0.684211,0.140846,-0.905069,-0.365133,-0.723519,-0.646878,-0.656389,NON_ULCER
-0.247594,-0.094889,0.032258,-0.09569,-0.08871,-0.972421,-0.990981,0.142857,0.140729,-0.690102,-0.173978,-0.823762,0.219869,-0.675571,NON_ULCER
-0.401884,-0.235063,0.16129,-0.236148,-0.217742,-0.992018,-0.982838,0.007519,0.140445,-0.977024,-0.546677,-0.870539,0.382688,-0.883384,NON_ULCER
-0.130708,0.02574,0.064516,0.024684,0.032258,-0.985738,-0.994626,0.172932,0.133477,-0.970245,-0.136283,-0.852193,0.2136,-0.833586,NON_ULCER
