@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-13,15-25,27-29,31-39,41-52,54-76,78-86,88-92,94-120,122-131,133-179,181-186'

@attribute color_bgr_g_intensity1 numeric
@attribute color_lab_a_mean numeric
@attribute color_lab_b_variance numeric
@attribute color_lab_l_intensity2 numeric
@attribute color_luv_u_variance numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_intensity1 numeric
@attribute color_norm_r_frequency1 numeric
@attribute haralick_lab_b_correlation numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_g_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.641434,0.439393,-0.730477,-0.467742,-0.79986,-0.932227,-0.058824,-0.856,-0.076265,-0.873693,-0.882236,ULCER
-0.386454,0.076917,-0.98242,-0.225806,-0.951653,-0.985172,-0.382353,-0.576,-0.200043,-0.95283,-0.846046,ULCER
-0.482072,0.346366,-0.935068,-0.241935,-0.833185,-0.934628,-0.294118,-0.744,-0.01773,-0.771321,-0.864108,ULCER
-0.418327,0.331192,-0.974473,-0.185484,-0.970665,-0.94731,-0.254902,-0.992,-0.993882,-0.789105,-0.917042,ULCER
-0.521912,0.298851,-0.913307,-0.362903,-0.937454,-0.976273,-0.27451,-0.832,-0.173999,-0.961347,-0.882957,ULCER
-0.713147,0.340855,-0.95592,-0.524194,-0.873988,-0.850924,-0.058824,-0.784,-0.026913,-0.895385,-0.792212,ULCER
-0.49004,0.049068,-0.976238,-0.612903,-0.97319,-0.947741,-0.205882,-0.992,-0.990801,-0.958459,-0.982911,ULCER
-0.466135,0.242575,-0.907326,-0.201613,-0.922218,-0.96605,-0.294118,-0.552,0.484297,-0.923581,-0.778089,ULCER
1,0.18149,-0.996872,1,-0.988134,-0.997745,-0.411765,-0.992,-0.998955,-0.949713,-0.990597,ULCER
-0.673307,0.096824,-0.883117,-0.475806,-0.955199,-0.90594,-0.382353,-0.84,-0.240911,-0.906688,-0.783133,ULCER
-0.760956,0.45387,-0.940149,-0.459677,-0.938255,-0.950521,0.078431,-0.888,-0.618391,-0.982354,-0.899041,ULCER
-0.61753,0.154534,-0.907678,-0.620968,-0.93349,-0.895682,-0.264706,-0.92,-0.737359,-0.87885,-0.899938,ULCER
-0.394422,0.363862,-0.996344,-0.129032,-0.994405,-0.994278,-0.352941,-0.248,-0.330509,-0.994728,-0.949062,NON_ULCER
-0.338645,0.371507,-0.98024,-0.032258,-0.955314,-0.985523,-0.382353,-0.432,-0.090057,-0.937088,-0.900222,NON_ULCER
-0.482072,0.367915,-0.981618,-0.129032,-0.945629,-0.987181,-0.303922,-0.656,-0.428202,-0.979304,-0.936102,NON_ULCER
-0.601594,0.376462,-0.987001,-0.403226,-0.991118,-0.995468,-0.245098,-0.512,-0.435275,-0.994384,-0.94983,NON_ULCER
-0.330677,0.34752,-0.975077,-0.016129,-0.977465,-0.993119,-0.372549,-0.6,-0.568306,-0.941932,-0.929591,NON_ULCER
-0.394422,0.398497,-0.962653,-0.137097,-0.949411,-0.985694,-0.333333,-0.376,0.14145,-0.951305,-0.880978,NON_ULCER
-0.346614,0.29546,-0.973389,-0.129032,-0.76287,-0.99179,-0.362745,-0.368,0.040647,-0.929932,-0.854005,NON_ULCER
0.011952,0.159638,-0.954273,0.129032,-0.91638,-0.989593,-0.490196,-0.616,-0.473242,-0.844548,-0.721472,NON_ULCER
-0.577689,0.302003,-0.931573,-0.362903,-0.754232,-0.984165,-0.27451,-0.776,-0.356571,-0.969591,-0.928953,NON_ULCER
-0.394422,0.367355,-0.99306,-0.185484,-0.994456,-0.997702,-0.343137,-0.328,-0.348664,-0.994761,-0.964649,NON_ULCER
-0.625498,0.336535,-0.971232,-0.370968,-0.995792,-0.993796,-0.264706,-0.704,-0.363545,-0.991174,-0.96438,NON_ULCER
-0.370518,0.402642,-0.989794,-0.145161,-0.944186,-0.987082,-0.343137,-0.496,-0.220171,-0.990809,-0.92441,NON_ULCER
-0.330677,0.175334,-0.859802,-0.024194,-0.879804,-0.990184,-0.45098,-0.552,0.223942,-0.95816,-0.835728,NON_ULCER
-0.585657,0.18909,-0.819502,-0.33871,-0.641764,-0.923594,-0.294118,-0.648,-0.207664,-0.954401,-0.489814,NON_ULCER
-0.545817,0.267065,-0.992714,-0.314516,-0.977906,-0.984496,-0.343137,-0.608,-0.321217,-0.987766,-0.941501,NON_ULCER
-0.52988,0.259743,-0.989866,-0.322581,-0.968343,-0.989196,-0.27451,-0.648,-0.565646,-0.9885,-0.528943,NON_ULCER
-0.521912,0.26369,-0.980124,-0.258065,-0.974935,-0.98212,-0.294118,-0.6,-0.12685,-0.980896,-0.513429,NON_ULCER
-0.545817,0.335115,-0.973447,-0.258065,-0.966625,-0.983287,-0.284314,-0.472,0.225176,-0.978389,-0.863994,NON_ULCER
-0.593625,0.275872,-0.984745,-0.33871,-0.988669,-0.990658,-0.27451,-0.432,0.028807,-0.992871,-0.657771,NON_ULCER
-0.394422,0.290769,-0.983101,-0.193548,-0.978678,-0.993808,-0.352941,-0.36,-0.252149,-0.989434,-0.920814,NON_ULCER
-0.386454,0.293147,-0.99888,-0.137097,-0.980451,-0.991501,-0.362745,-0.664,-0.528414,-0.993476,-0.953252,NON_ULCER
-0.426295,0.391559,-0.990721,-0.185484,-0.986343,-0.99176,-0.421569,-0.96,0.318966,-0.974792,-0.92033,NON_ULCER
-0.378486,0.202047,-0.975808,-0.169355,-0.971826,-0.994749,-0.401961,-0.368,-0.119812,-0.984179,-0.945082,NON_ULCER
-0.322709,0.274347,-0.948166,0.024194,-0.929561,-0.975682,-0.460784,-0.72,-0.479066,-0.886942,-0.872618,NON_ULCER
-0.386454,0.382614,-0.992555,-0.169355,-0.986137,-0.997667,-0.313725,-0.24,-0.469413,-0.994848,-0.970237,NON_ULCER
-0.370518,0.345861,-0.995316,-0.112903,-0.991241,-0.996867,-0.343137,-0.192,-0.290765,-0.991929,-0.936434,NON_ULCER
-0.378486,0.166575,-0.971535,-0.193548,-0.982811,-0.989264,-0.421569,-0.416,0.190199,-0.968178,-0.889174,NON_ULCER
-0.298805,0.335563,-0.951217,-0.008065,-0.931694,-0.989966,-0.372549,-0.632,-0.391653,-0.955371,-0.873999,NON_ULCER
-0.593625,0.325864,-0.974935,-0.395161,-0.983099,-0.993919,-0.254902,-0.592,-0.512122,-0.993464,-0.570314,NON_ULCER
-0.2749,0.261196,-0.970826,-0.056452,-0.970771,-0.994498,-0.392157,-0.672,-0.571205,-0.957908,-0.934182,NON_ULCER
0.027888,0.251353,-0.980912,0.016129,-0.971148,-0.992961,-0.431373,-0.576,-0.588883,-0.932581,-0.866563,NON_ULCER
-0.155378,0.065842,-0.959341,-0.016129,-0.981135,-0.997028,-0.5,-0.544,-0.576586,-0.958039,-0.745616,NON_ULCER
-0.601594,0.311101,-0.953731,-0.379032,-0.992043,-0.991032,-0.294118,-0.368,0.136617,-0.98858,-0.927257,NON_ULCER
-0.593625,0.237914,-0.988993,-0.346774,-0.990011,-0.987445,-0.323529,-0.296,-0.077492,-0.987593,-0.681491,NON_ULCER
-0.601594,0.328109,-0.950947,-0.33871,-0.985579,-0.98981,-0.264706,-0.792,-0.185222,-0.988135,-0.918101,NON_ULCER
-0.482072,0.309873,-0.986774,-0.274194,-0.99506,-0.996112,-0.343137,-0.528,-0.57746,-0.985751,-0.89196,NON_ULCER
-0.322709,0.34157,-0.980358,-0.040323,-0.973621,-0.994838,-0.352941,-0.648,-0.556205,-0.988597,-0.961534,NON_ULCER
-0.330677,0.325764,-0.99586,-0.120968,-0.987314,-0.997651,-0.343137,-0.008,0.008366,-0.98667,-0.938064,NON_ULCER
-0.521912,0.319533,-0.973058,-0.241935,-0.982548,-0.993791,-0.323529,-0.552,-0.306156,-0.986466,-0.928173,NON_ULCER
-0.418327,0.270855,-0.993434,-0.120968,-0.970414,-0.990536,-0.362745,-0.424,-0.039957,-0.991466,-0.952565,NON_ULCER
-0.354582,0.333873,-0.992423,-0.145161,-0.985508,-0.995747,-0.362745,0.08,-0.071623,-0.990357,-0.979685,NON_ULCER
-0.545817,0.219867,-0.992795,-0.354839,-0.993273,-0.996205,-0.323529,-0.296,-0.401432,-0.995289,-0.52842,NON_ULCER
-0.458167,0.289023,-0.982412,-0.225806,-0.996223,-0.996571,-0.362745,-0.64,-0.567195,-0.989661,-0.955102,NON_ULCER
-0.378486,0.366415,-0.981483,-0.153226,-0.965995,-0.992478,-0.343137,-0.296,-0.212812,-0.990404,-0.948628,NON_ULCER
-0.306773,0.304248,-0.990884,-0.104839,-0.978126,-0.995894,-0.352941,-0.152,-0.070518,-0.989101,-0.950992,NON_ULCER
-0.179283,0.285976,-0.981905,-0.008065,-0.963089,-0.989746,-0.411765,-0.624,-0.562124,-0.949056,-0.895012,NON_ULCER
-0.49004,0.208888,-0.959537,-0.314516,-0.765931,-0.985742,-0.343137,-0.536,-0.514327,-0.964724,-0.901533,NON_ULCER
-0.418327,0.345509,-0.993655,-0.185484,-0.978651,-0.995861,-0.333333,-0.248,-0.35384,-0.9943,-0.967541,NON_ULCER
-0.968127,-0.587819,-0.983666,-1,-0.997671,-0.829192,-0.754902,-0.936,-0.533726,-0.998718,-0.987572,ULCER
-0.976096,-0.522882,-0.922234,-0.927419,-0.951364,-0.425086,-0.539216,-0.928,0.111593,-0.933392,-0.898864,ULCER
-0.960159,-0.542229,-0.953499,-0.887097,-0.984501,-0.327056,-0.127451,-0.92,-0.347379,-0.980851,-0.857591,ULCER
-0.378486,-0.175964,-0.907444,-0.274194,-0.939985,-0.985955,-0.392157,-0.592,-0.307111,-0.991292,-0.934673,ULCER
-0.840637,-0.058313,-0.929822,-0.66129,-0.924282,-0.84423,-0.127451,-0.896,-0.405492,-0.969018,-0.855867,ULCER
-0.944223,-0.348387,-0.872161,-0.895161,-0.893237,-0.711078,-0.088235,-0.856,0.315016,-0.959126,-0.871738,ULCER
-0.49004,-0.226777,-0.925729,-0.282258,-0.944747,-0.991157,-0.441176,-0.752,-0.622021,-0.981009,-0.90806,ULCER
-0.968127,-0.453358,-0.904576,-0.919355,-0.917525,-0.49464,0.205882,-0.944,-0.452237,-0.98661,-0.944522,ULCER
-0.354582,0.218405,-0.965496,-0.282258,-0.948541,-0.996964,-0.362745,-0.68,-0.449603,-0.987829,-0.902435,NON_ULCER
-0.187251,0.007849,-0.954899,-0.056452,-0.994778,-0.99439,-0.411765,-0.128,-0.324798,-0.991734,-0.354677,NON_ULCER
-0.553785,0.145245,-0.787252,-0.322581,-0.876631,-0.976458,-0.313725,-0.824,-0.140236,-0.977201,-0.881063,NON_ULCER
-0.187251,0.093273,-0.94489,-0.016129,-0.979345,-0.98604,-0.421569,-0.304,-0.039705,-0.973762,-0.950835,NON_ULCER
-0.211155,0.019658,-0.967499,-0.032258,-0.991782,-0.996415,-0.411765,-0.448,-0.457481,-0.991219,-0.944515,NON_ULCER
-0.243028,0.055512,-0.94957,-0.080645,-0.983433,-0.996395,-0.411765,-0.312,-0.025754,-0.98912,-0.947694,NON_ULCER
-0.585657,0.248269,-0.988789,-0.354839,-0.977421,-0.992903,-0.245098,-0.504,-0.39834,-0.989181,-0.907545,NON_ULCER
-0.306773,0.091102,-0.961545,-0.137097,-0.986465,-0.995881,-0.401961,-0.28,-0.206296,-0.987211,-0.961358,NON_ULCER
-0.450199,0.408955,-0.363632,-0.032258,-0.546814,-0.930386,-0.078431,-0.896,-0.189837,-0.536033,-0.802275,ULCER
-0.442231,0.536761,-0.402768,-0.137097,-0.179849,-0.866353,0.039216,-0.928,-0.676903,-0.703977,-0.783763,ULCER
-0.243028,0.453142,-0.593606,-0.048387,-0.614916,-0.915356,-0.245098,-0.92,-0.563921,-0.793295,-0.7938,ULCER
-0.258964,0.48884,-0.566656,-0.016129,-0.565258,-0.911783,-0.205882,-0.88,-0.53896,-0.49855,-0.778431,ULCER
-0.298805,0.419304,-0.583842,-0.040323,-0.69963,-0.94206,-0.205882,-0.872,-0.254267,-0.5196,-0.84654,ULCER
-0.282869,0.596159,-0.707399,-0.024194,-0.654612,-0.961181,-0.078431,-0.8,-0.251575,-0.759984,-0.820355,ULCER
-0.01992,0.194925,-0.604043,0.209677,-0.743568,-0.970442,-0.254902,-0.936,-0.383419,-0.573033,-0.763335,ULCER
-0.458167,0.810413,-0.851333,-0.137097,-0.680838,-0.768526,0.039216,-0.928,-0.613968,-0.697897,-0.799283,ULCER
-0.561753,0.709749,-0.563976,-0.209677,-0.640572,-0.920811,0.058824,-0.928,-0.700879,-0.724134,-0.87922,ULCER
-0.52988,0.534381,0.140939,-0.217742,-0.344889,-0.842955,-0.176471,-0.896,-0.276337,-0.562931,-0.807494,ULCER
-0.171315,0.319074,-0.319432,0.008065,-0.659749,-0.964877,-0.352941,-0.936,-0.750969,-0.740175,-0.807894,ULCER
-0.537849,0.551281,0.236803,-0.314516,0.317523,-0.777723,0.205882,-0.936,-0.576313,-0.776547,-0.68284,ULCER
-0.61753,0.800889,-0.662598,-0.354839,-0.552406,-0.813031,0.147059,-0.88,-0.247864,-0.652571,-0.761342,ULCER
-0.338645,0.495645,-0.259329,-0.112903,-0.526905,-0.900462,-0.215686,-0.88,-0.340717,-0.599419,-0.788511,ULCER
-0.354582,0.505034,-0.66831,0.016129,-0.691668,-0.929582,-0.166667,-0.76,0.23036,-0.664925,-0.763232,ULCER
-0.01992,0.238174,-0.411704,0.177419,-0.814845,-0.979588,-0.372549,-0.864,-0.328505,-0.666914,-0.852598,ULCER
-0.386454,0.482324,-0.738357,-0.137097,-0.737976,-0.927622,-0.22549,-0.944,-0.855423,-0.883418,-0.835334,ULCER
-0.784861,0.762821,-0.858846,-0.346774,-0.75655,-0.829857,0.107843,-0.912,-0.412975,-0.821636,-0.773406,ULCER
-0.800797,0.655327,-0.357498,-0.370968,-0.635177,-0.729779,0.254902,-0.904,-0.332224,-0.593903,-0.810472,ULCER
-0.553785,0.596993,0.3727,-0.217742,0.778971,-0.904966,-0.009804,-0.944,-0.658574,-0.825591,-0.819868,ULCER
-0.01992,0.167401,-0.707648,0.145161,-0.180363,-0.863501,-0.441176,-0.856,-0.389129,-0.626375,-0.739293,ULCER
-0.697211,0.836131,-0.773583,-0.290323,-0.700188,-0.806701,0.196078,-0.928,-0.41951,-0.608854,-0.818,ULCER
0.067729,0.115455,-0.746335,0.209677,-0.615182,-0.935577,-0.382353,-0.832,-0.500132,-0.549703,-0.817343,ULCER
-0.386454,0.260421,-0.736782,0.040323,-0.823026,-0.978822,-0.362745,-0.976,-0.98687,-0.837919,-0.956506,ULCER
-0.370518,0.479211,-0.771747,-0.104839,-0.731198,-0.925832,-0.196078,-0.912,-0.507885,-0.816645,-0.822077,ULCER
-0.737052,0.670045,0.069939,-0.451613,0.005732,-0.860555,0.186275,-0.888,-0.242582,-0.76905,-0.906282,ULCER
-0.163347,0.332586,-0.673647,0.048387,-0.603514,-0.96399,-0.333333,-0.912,-0.591595,-0.713365,-0.707233,ULCER
-0.800797,0.858628,-0.704686,-0.362903,-0.749901,-0.870602,0.166667,-0.864,0.096433,-0.905938,-0.744324,ULCER
-0.330677,0.502608,-0.723486,-0.104839,-0.689817,-0.941537,-0.137255,-0.848,-0.297585,-0.690793,-0.823582,ULCER
-0.74502,0.742081,-0.347478,-0.427419,-0.360801,-0.762665,0.323529,-0.832,0.629222,-0.617862,-0.653366,ULCER
-0.537849,0.547757,-0.672811,-0.282258,-0.767422,-0.908676,-0.098039,-0.92,-0.432593,-0.694196,-0.818311,ULCER
-0.681275,0.841277,-0.477076,-0.379032,-0.588602,-0.881783,0.245098,-0.8,0.243979,-0.734537,-0.764101,ULCER
-0.625498,0.769146,-0.476957,-0.306452,-0.56967,-0.848664,0.186275,-0.888,-0.057568,-0.724552,-0.752769,ULCER
-0.179283,-0.045854,-0.862534,-0.040323,-0.251166,-0.880494,-0.431373,-0.896,-0.711116,-0.783643,-0.662235,ULCER
-0.657371,0.691318,-0.091591,-0.354839,-0.186198,-0.900273,0.147059,-0.904,-0.410083,-0.794313,-0.860388,ULCER
-0.577689,0.736952,-0.819644,-0.258065,-0.787324,-0.933979,0.058824,-0.936,-0.769472,-0.864822,-0.937477,ULCER
-0.346614,0.554988,-0.436278,-0.145161,-0.558165,-0.905317,-0.186275,-0.84,-0.291117,-0.683752,-0.589455,ULCER
-0.609562,0.77291,-0.802204,-0.274194,-0.842079,-0.909361,0.078431,-0.744,0.610871,-0.740076,-0.816677,ULCER
-0.179283,0.299588,-0.741297,0,-0.852461,-0.986607,-0.352941,-0.864,-0.67563,-0.629121,-0.837555,ULCER
-0.450199,0.4055,0.108011,-0.137097,-0.6128,-0.911753,-0.156863,-0.904,-0.568374,-0.551689,-0.789708,ULCER
-0.52988,0.792259,-0.574387,-0.274194,-0.568715,-0.884144,0.009804,-0.84,-0.10531,-0.838729,-0.804866,ULCER
-0.513944,0.658836,-0.422791,-0.217742,-0.332639,-0.578273,-0.058824,-0.944,-0.585717,-0.599041,-0.840277,ULCER
-0.2749,0.545478,-0.769115,-0.040323,-0.389973,-0.856929,-0.107843,-0.792,0.627413,-0.758633,-0.732498,ULCER
-0.673307,0.500462,-0.745871,-0.403226,-0.7851,-0.765414,0.088235,-0.864,0.080493,-0.803682,-0.781993,ULCER
-0.466135,0.821743,-0.728308,-0.258065,-0.71478,-0.847417,0,-0.84,-0.507147,-0.904911,-0.885489,ULCER
-0.219124,0.429521,-0.341592,0.040323,-0.544118,-0.930568,-0.176471,-0.792,-0.244817,-0.686294,-0.792001,ULCER
-0.752988,0.615018,-0.578729,-0.395161,-0.661614,-0.864368,0.04902,-0.824,0.183003,-0.431834,-0.747804,ULCER
-0.752988,0.621652,-0.15241,-0.451613,-0.483947,-0.862266,0.294118,-0.912,-0.601925,-0.797795,-0.678106,ULCER
-0.609562,0.776646,-0.884717,-0.137097,-0.821311,-0.89599,-0.019608,-0.856,0.298745,-0.853272,-0.796106,ULCER
-0.545817,0.79644,-0.693695,-0.112903,-0.735853,-0.932161,-0.068627,-0.856,0.240774,-0.747032,-0.803985,ULCER
-0.346614,0.648159,-0.735157,-0.072581,-0.585505,-0.845888,0.029412,-0.84,0.003005,-0.502099,-0.676075,ULCER
-0.195219,0.376086,-0.839219,-0.024194,-0.748665,-0.9736,-0.343137,-0.968,-0.57779,-0.787711,-0.888634,ULCER
-0.498008,0.825348,-0.811913,-0.032258,-0.625653,-0.904929,-0.04902,-0.952,-0.570394,-0.870254,-0.74978,ULCER
0.075697,0.484627,-0.760543,0.193548,-0.933094,-0.978081,-0.333333,-0.968,-0.992147,-0.857028,-0.955115,ULCER
-0.23506,0.378388,-0.876077,0.048387,-0.571836,-0.961658,-0.284314,-0.952,-0.89603,-0.726642,-0.81276,ULCER
-0.752988,0.765391,-0.059381,-0.387097,-0.267988,-0.873367,0.245098,-0.88,0.271128,-0.837961,-0.765906,ULCER
-0.87251,0.413505,-0.069269,-0.66129,-0.345396,-0.72015,0.441176,-0.896,0.143897,-0.741513,-0.775963,ULCER
-0.314741,0.626581,-0.545975,-0.112903,-0.413097,-0.923648,-0.068627,-0.92,-0.619967,-0.721183,-0.932283,ULCER
-0.2749,0.626419,-0.857654,-0.064516,-0.68958,-0.928671,-0.068627,-0.8,-0.335971,-0.881838,-0.903013,ULCER
-0.394422,0.788166,-0.727179,-0.120968,-0.476844,-0.89832,-0.058824,-0.832,0.101107,-0.710409,-0.820911,ULCER
-0.211155,0.465522,-0.820599,0,-0.7486,-0.966886,-0.137255,-0.792,-0.254087,-0.796603,-0.883981,ULCER
-0.083665,0.424694,-0.744783,0.177419,-0.304973,-0.907302,-0.294118,-0.76,0.310421,-0.567403,-0.815531,ULCER
-0.737052,0.859875,-0.481809,-0.274194,-0.21348,-0.597994,0.039216,-0.888,0.198148,-0.730225,-0.70469,ULCER
-0.410359,0.481502,-0.723008,0.040323,-0.820518,-0.951076,-0.147059,-0.792,-0.317006,-0.808041,-0.883614,ULCER
-0.282869,0.744404,-0.596269,-0.016129,-0.696235,-0.954493,0.068627,-0.96,-0.509464,-0.826412,-0.731814,ULCER
-0.752988,0.934021,-0.366995,-0.266129,-0.180431,-0.712893,0.156863,-0.952,-0.800373,-0.73316,-0.801442,ULCER
-0.378486,0.550515,-0.614027,-0.153226,-0.664079,-0.93833,-0.029412,-0.904,-0.451807,-0.717183,-0.857558,ULCER
-0.386454,0.481889,-0.789961,-0.137097,-0.553571,-0.907444,-0.117647,-0.784,0.257365,-0.459729,-0.734259,ULCER
-0.370518,0.719901,-0.739274,-0.056452,-0.532847,-0.932547,-0.068627,-0.776,0.151146,-0.72785,-0.728607,ULCER
-0.330677,0.609978,-0.837473,-0.072581,-0.729769,-0.946046,-0.196078,-0.92,-0.696256,-0.808689,-0.859491,ULCER
-0.458167,0.757014,-0.75295,-0.104839,-0.4482,-0.87882,0.019608,-0.88,-0.270177,-0.662255,-0.757968,ULCER
-0.250996,0.426717,-0.368752,-0.008065,-0.621845,-0.948457,-0.166667,-0.8,0.30264,-0.492424,-0.771984,ULCER
-0.61753,0.683781,-0.80943,-0.241935,-0.820061,-0.886213,-0.078431,-0.968,-0.953033,-0.828063,-0.823048,ULCER
-0.227092,0.152328,-0.815955,-0.072581,-0.812568,-0.954348,-0.421569,-0.872,-0.42805,-0.782324,-0.58266,NON_ULCER
-0.282869,-0.087303,-0.952043,-0.298387,-0.953662,-0.873692,-0.480392,-0.976,-0.980648,-0.77349,-0.891419,NON_ULCER
-0.179283,0.289785,-0.553946,-0.024194,-0.490613,-0.971631,-0.470588,-0.768,-0.108311,-0.913147,-0.939208,NON_ULCER
-0.968127,-0.56025,-0.998749,-1,-0.996958,-0.657526,-0.088235,-0.68,0.123434,-0.999062,-0.985398,NON_ULCER
0.115538,0.334468,-0.905261,0.33871,-0.906508,-0.993899,-0.431373,-0.608,-0.568402,-0.862093,-0.81704,NON_ULCER
-0.266932,0.060836,-0.92905,-0.08871,-0.961602,-0.988611,-0.421569,-0.704,-0.626458,-0.926447,-0.348567,NON_ULCER
-0.992032,-0.421743,-0.989786,-0.83871,-0.977185,-0.721056,0.45098,-0.88,-0.250726,-0.971098,-0.881175,NON_ULCER
-1,-0.394642,-0.993031,-0.774194,-0.970157,-0.671625,0.519608,-0.896,-0.511697,-0.974078,-0.832017,NON_ULCER
-0.155378,0.174126,-0.771166,0.016129,-0.520282,-0.972467,-0.519608,-0.632,0.048684,-0.89216,-0.909963,NON_ULCER
-0.960159,-0.472209,-0.99701,-0.983871,-0.997073,-0.949452,-0.088235,-0.544,-0.116137,-0.999358,-0.991176,NON_ULCER
-0.426295,0.158944,-0.877461,-0.25,-0.945265,-0.97491,-0.22549,-0.92,-0.622283,-0.893778,-0.908914,NON_ULCER
-0.322709,0.059867,-0.911409,-0.153226,-0.757562,-0.965845,-0.529412,-0.696,-0.199919,-0.80581,-0.822042,NON_ULCER
-0.553785,-0.067795,-0.840293,-0.693548,-0.957246,-0.923318,-0.460784,-0.968,-0.956528,-0.531509,-0.872351,NON_ULCER
-0.211155,0.03292,-0.919644,-0.040323,-0.895521,-0.981282,-0.5,-0.456,0.238086,-0.589957,-0.788479,NON_ULCER
-0.976096,-0.529709,-0.995879,-0.927419,-0.987638,-0.811697,-0.088235,-0.608,0.508653,-0.975756,-0.927763,NON_ULCER
-0.984064,-0.446259,-0.995193,-0.814516,-0.982647,-0.767002,0.137255,-0.912,-0.187577,-0.973029,-0.85803,NON_ULCER
-0.968127,-0.460467,-0.993139,-0.822581,-0.98076,-0.482972,0.411765,-0.936,0.274033,-0.98339,-0.914055,NON_ULCER
0.219124,0.162134,-0.83713,0.41129,-0.854914,-0.995602,-0.519608,-0.8,-0.802698,-0.909095,-0.943213,NON_ULCER
-0.593625,-0.085188,-0.964034,-0.685484,-0.939592,-0.912344,-0.45098,-0.952,-0.933358,-0.411367,-0.890661,NON_ULCER
-0.426295,0.235725,-0.947039,-0.185484,-0.929522,-0.982118,-0.411765,-0.928,-0.186252,-0.815928,-0.427955,NON_ULCER
-0.219124,0.207258,-0.971426,-0.016129,-0.948084,-0.988027,-0.431373,-0.608,-0.577923,-0.89247,-0.488303,NON_ULCER
0.059761,0.233958,-0.916695,0.379032,-0.633464,-0.97722,-0.480392,-0.768,-0.435834,-0.774852,-0.742106,NON_ULCER
-0.410359,0.232756,-0.916753,-0.169355,-0.799278,-0.96692,-0.323529,-0.632,-0.100068,-0.850134,-0.769456,NON_ULCER
-0.984064,-0.581574,-0.991792,-0.830645,-0.985622,0.183135,-0.166667,-0.832,0.656162,-0.968484,-0.871545,NON_ULCER
-0.051793,0.523663,-0.930252,0.137097,-0.831291,-0.983562,-0.382353,-0.912,-0.78688,-0.871626,-0.910465,NON_ULCER
-0.306773,0.105231,-0.890162,-0.112903,-0.742676,-0.961271,-0.490196,-0.584,0.387239,-0.592679,-0.828127,NON_ULCER
-0.155378,0.138943,-0.96447,-0.064516,-0.888107,-0.991776,-0.45098,-0.704,-0.805994,-0.769803,-0.927136,NON_ULCER
-0.49004,0.165683,-0.961831,-0.290323,-0.940316,-0.975473,-0.264706,-0.768,-0.450314,-0.944711,-0.881133,NON_ULCER
-0.211155,0.202136,-0.955804,0.008065,-0.931169,-0.98851,-0.372549,-0.576,-0.070967,-0.856458,-0.344452,NON_ULCER
-0.61753,-0.109719,-0.937859,-0.725806,-0.899344,-0.933591,-0.45098,-0.96,-0.963735,-0.251918,-0.910091,NON_ULCER
-0.346614,0.150544,-0.814512,-0.008065,-0.861864,-0.975351,-0.382353,-0.832,-0.380379,-0.828288,-0.311761,NON_ULCER
-0.266932,0.20697,-0.902794,0.112903,-0.877551,-0.963381,-0.480392,-0.608,-0.094162,-0.81667,-0.872088,NON_ULCER
-0.306773,0.294117,-0.907722,-0.120968,-0.701914,-0.957973,-0.343137,-0.68,-0.348065,-0.95509,-0.892274,NON_ULCER
-0.059761,0.151392,-0.938908,-0.064516,-0.838941,-0.980289,-0.5,-0.36,0.255997,-0.489273,-0.842982,NON_ULCER
-0.083665,0.461588,-0.960515,0.241935,-0.877696,-0.983799,-0.392157,-0.616,-0.342094,-0.837927,-0.874037,NON_ULCER
-0.322709,0.213771,-0.90804,-0.137097,-0.844198,-0.988453,-0.441176,-0.952,0.154168,-0.901748,-0.467584,NON_ULCER
-0.266932,0.067478,-0.967953,-0.104839,-0.980754,-0.992459,-0.392157,-0.408,-0.195644,-0.839105,-0.839154,NON_ULCER
-0.250996,0.394787,-0.613538,-0.016129,-0.423128,-0.972068,-0.509804,-0.936,0.45362,-0.88863,-0.825083,NON_ULCER
-0.10757,0.431809,-0.857724,0.169355,-0.963981,-0.993737,-0.362745,-0.736,-0.685901,-0.920435,-0.907223,NON_ULCER
-0.513944,0.048941,-0.869478,-0.306452,-0.93503,-0.989746,-0.480392,-0.992,-0.539551,-0.946406,-0.855724,NON_ULCER
-0.195219,0.108052,-0.930999,-0.096774,-0.906456,-0.990955,-0.411765,-0.648,-0.406759,-0.872134,-0.012646,NON_ULCER
-0.330677,0.30342,-0.590974,0.056452,-0.854328,-0.986835,-0.480392,-0.912,-0.295683,-0.880298,-0.839862,NON_ULCER
-0.466135,0.123552,-0.966266,-0.314516,-0.974897,-0.994224,-0.343137,-0.64,-0.406088,-0.955801,-0.858417,NON_ULCER
-0.322709,0.198982,-0.924952,-0.024194,-0.959515,-0.988935,-0.372549,-0.232,0.210312,-0.936771,-0.891313,NON_ULCER
-0.40239,0.101077,-0.899281,-0.225806,-0.835994,-0.97903,-0.401961,-0.544,0.28878,-0.911367,-0.873333,NON_ULCER
-0.227092,0.483818,-0.878689,0,-0.919246,-0.993119,-0.313725,-0.672,-0.380004,-0.910417,-0.925128,NON_ULCER
