@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-6,8-40,42-54,56-77,79-84,86-121,124-129,131-158,160-185'

@attribute color_bgr_b_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_luv_u_contrast numeric
@attribute haralick_luv_u_energy numeric
@attribute haralick_luv_v_homogeneity numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.437751,-0.357143,-0.270492,-0.992176,-0.486166,-0.928455,-0.565461,-0.167461,0.611753,-0.933309,ULCER
-0.791165,-0.371429,-0.655738,-0.880744,-0.581028,-0.979666,-0.959315,-0.906675,0.25913,-0.934472,ULCER
-0.799197,-0.328571,-0.565574,-0.975777,-0.667984,-0.985106,-0.91249,-0.788863,0.533687,-0.944683,ULCER
-0.51004,-0.342857,-0.237705,-0.974191,-0.470356,-0.981542,-0.960651,-0.895207,-0.271977,-0.896981,ULCER
-0.807229,-0.271429,-0.532787,-0.980083,-0.70751,-0.981166,-0.70562,-0.575271,0.452703,-0.968778,ULCER
-0.012048,-0.428571,0.057377,-0.995905,-0.383399,-0.983943,-0.908731,-0.856782,0.247238,-0.93326,ULCER
-0.767068,-0.257143,-0.491803,-0.979354,-0.72332,-0.982029,-0.823791,-0.679802,0.444961,-0.972043,ULCER
0.012048,-0.514286,0.098361,-0.993053,-0.375494,-0.958243,-0.862597,-0.72598,0.540649,-0.92484,ULCER
-0.349398,-0.4,-0.172131,-0.990574,-0.44664,-0.978728,-0.825773,-0.694864,0.556133,-0.903044,ULCER
-0.421687,-0.371429,-0.254098,-0.995959,-0.470356,-0.978578,-0.835202,-0.719176,0.61495,-0.950942,ULCER
-0.453815,-0.4,-0.303279,-0.995265,-0.462451,-0.985331,-0.869186,-0.759582,0.59706,-0.927623,ULCER
-0.285141,-0.428571,-0.139344,-0.994393,-0.44664,-0.980454,-0.926755,-0.827738,0.375756,-0.973253,ULCER
-0.036145,-0.5,0.090164,-0.998221,-0.407115,-0.96222,-0.616434,-0.407816,0.565018,-0.89631,ULCER
-0.028112,-0.5,0.155738,-0.997953,-0.422925,-0.988107,-0.91191,-0.841894,0.386892,-0.194749,NON_ULCER
-0.437751,-0.3,-0.204918,-0.994031,-0.494071,-0.983455,-0.911577,-0.818895,0.424813,-0.771838,NON_ULCER
0.012048,-0.442857,0.04918,-0.994195,-0.375494,-0.9728,-0.970474,-0.922581,0.485967,-0.874345,NON_ULCER
-0.389558,-0.342857,-0.221311,-0.996912,-0.462451,-0.979553,-0.867145,-0.73977,0.386601,-0.349476,NON_ULCER
-0.13253,-0.514286,0.065574,-0.997208,-0.438735,-0.976064,-0.830425,-0.668114,0.354857,-0.935597,NON_ULCER
-0.068273,-0.471429,0.098361,-0.997071,-0.43083,-0.968898,-0.677314,-0.438897,0.47422,-0.701172,NON_ULCER
-0.317269,-0.428571,0.016393,-0.998016,-0.509881,-0.989795,-0.981827,-0.953362,0.200607,-0.965875,NON_ULCER
-0.349398,-0.428571,-0.204918,-0.989239,-0.438735,-0.93911,-0.895871,-0.74197,0.721725,-0.876425,NON_ULCER
0.004016,-0.471429,0.213115,-0.995666,-0.454545,-0.967473,-0.902773,-0.759114,0.531356,-0.932979,NON_ULCER
-0.261044,-0.414286,-0.131148,-0.996447,-0.462451,-0.98942,-0.886982,-0.831988,0.19497,-0.940102,NON_ULCER
-0.261044,-0.485714,0.07377,-0.991521,-0.494071,-0.882496,-0.708979,-0.272036,0.528687,-0.817054,NON_ULCER
-0.084337,-0.557143,0.106557,-0.998595,-0.44664,-0.975164,-0.761712,-0.634021,0.602145,-0.946497,NON_ULCER
-0.02008,-0.557143,0.196721,-0.996563,-0.454545,-0.972875,-0.851562,-0.685989,0.568729,-0.892889,NON_ULCER
-0.662651,-0.385714,-0.286885,-0.963951,-0.683794,-0.974563,-0.822047,-0.699489,0.524987,-0.881471,NON_ULCER
-0.180723,-0.442857,-0.016393,-0.995917,-0.44664,-0.962033,-0.661932,-0.533459,0.258823,-0.906951,NON_ULCER
-0.309237,-0.457143,0,-0.993354,-0.494071,-0.98368,-0.842816,-0.727614,0.221463,-0.000282,NON_ULCER
-0.646586,-0.328571,-0.262295,-0.987941,-0.628458,-0.985068,-0.901287,-0.827801,0.098498,-0.891647,NON_ULCER
-0.012048,-0.528571,0.311475,-0.996653,-0.44664,-0.919301,-0.787129,-0.512553,0.58967,-0.908722,NON_ULCER
-0.349398,-0.385714,-0.237705,-0.99641,-0.470356,-0.983868,-0.876194,-0.815957,0.471845,-0.950589,NON_ULCER
0.301205,-0.585714,0.5,-0.999076,-0.407115,-0.992271,-0.903768,-0.863644,0.45931,-0.967045,NON_ULCER
-0.228916,-0.471429,-0.02459,-0.996054,-0.454545,-0.965409,-0.714231,-0.433303,0.535186,-0.881315,NON_ULCER
-0.24498,-0.4,-0.081967,-0.996247,-0.43083,-0.979928,-0.847662,-0.734176,0.527602,-0.052956,NON_ULCER
-0.39759,-0.357143,-0.262295,-0.993343,-0.454545,-0.961845,-0.781474,-0.581365,0.567637,-0.947554,NON_ULCER
-0.092369,-0.542857,0.114754,-0.998802,-0.438735,-0.984393,-0.882711,-0.821332,0.592493,-0.934144,NON_ULCER
-0.228916,-0.557143,0.163934,-0.99733,-0.494071,-0.977902,-0.867835,-0.78102,0.540227,-0.941362,NON_ULCER
-0.558233,-0.414286,-0.368852,-0.985756,-0.501976,-0.984093,-0.93191,-0.854188,0.010091,-0.842033,NON_ULCER
-0.261044,-0.471429,0.008197,-0.992591,-0.509881,-0.974301,-0.89045,-0.810301,0.517235,-0.923412,NON_ULCER
-0.092369,-0.528571,0.204918,-0.998869,-0.470356,-0.974113,-0.787212,-0.642396,0.649846,-0.923107,NON_ULCER
0.084337,-0.614286,0.368852,-0.997307,-0.438735,-0.984355,-0.920248,-0.858207,0.368728,-0.950759,NON_ULCER
-0.301205,-0.428571,-0.147541,-0.977655,-0.43083,-0.929993,-0.668076,-0.314835,0.610329,-0.86859,NON_ULCER
-0.46988,-0.4,-0.278689,-0.992871,-0.494071,-0.937872,-0.448038,-0.002444,0.650044,-0.910775,NON_ULCER
-0.24498,-0.414286,-0.07377,-0.995926,-0.44664,-0.980304,-0.873442,-0.758926,0.49194,-0.235153,NON_ULCER
-0.164659,-0.585714,0.131148,-0.996689,-0.478261,-0.976814,-0.744508,-0.621708,0.585224,-0.932608,NON_ULCER
0.148594,-0.5,0.229508,-0.998968,-0.367589,-0.981467,-0.781114,-0.678395,0.603255,-0.969594,NON_ULCER
-0.39759,-0.442857,-0.213115,-0.997626,-0.470356,-0.995873,-0.932829,-0.919644,0.418807,-0.965882,NON_ULCER
-0.108434,-0.557143,0.090164,-0.997894,-0.43083,-0.991409,-0.862151,-0.853019,0.141383,-0.940006,NON_ULCER
-0.405622,-0.428571,-0.065574,-0.979275,-0.541502,-0.959482,-0.858548,-0.717864,0.166587,-0.799519,NON_ULCER
-0.108434,-0.571429,0.155738,-0.997948,-0.470356,-0.983267,-0.794012,-0.746208,0.472845,-0.950486,NON_ULCER
0.036145,-0.557143,0.295082,-0.995964,-0.44664,-0.955955,-0.888871,-0.719364,0.489934,-0.949393,NON_ULCER
-0.028112,-0.471429,0.114754,-0.997565,-0.407115,-0.978915,-0.813721,-0.684739,0.159781,-0.355155,NON_ULCER
-0.35743,-0.385714,-0.213115,-0.986713,-0.438735,-0.97884,-0.946873,-0.898113,0.329731,-0.938724,NON_ULCER
0.068273,-0.5,0.196721,-0.998778,-0.399209,-0.979703,-0.727712,-0.599333,0.433533,-0.524168,NON_ULCER
-0.333333,-0.371429,-0.213115,-0.99303,-0.462451,-0.958318,-0.895739,-0.749207,0.522547,-0.952916,NON_ULCER
0.13253,-0.614286,0.360656,-0.996334,-0.407115,-0.97235,-0.853329,-0.726926,0.412213,-0.929026,NON_ULCER
-0.461847,-0.342857,-0.286885,-0.99257,-0.462451,-0.968148,-0.736664,-0.623552,0.517969,-0.944103,NON_ULCER
-0.309237,-0.385714,-0.122951,-0.995286,-0.478261,-0.97839,-0.813125,-0.708208,0.60624,0.022912,NON_ULCER
-0.349398,-0.557143,-0.008197,-0.997749,-0.517787,-0.991484,-0.923847,-0.89505,0.466171,-0.943573,NON_ULCER
-0.807229,-0.342857,-0.459016,-0.966633,-0.731225,-0.983868,-0.916084,-0.843957,0.591265,-0.917971,NON_ULCER
-0.550201,-0.385714,-0.229508,-0.994433,-0.573123,-0.987019,-0.828671,-0.758614,0.448546,-0.944432,ULCER
-0.39759,-0.4,-0.081967,-0.996881,-0.533597,-0.979065,-0.726762,-0.616083,0.693348,-0.933556,ULCER
-0.236948,-0.514286,0.139344,-0.995898,-0.509881,-0.980003,-0.926447,-0.847144,0.570604,-0.953477,ULCER
-0.598394,-0.4,-0.262295,-0.992231,-0.573123,-0.946275,-0.799381,-0.61774,0.685588,-0.922559,ULCER
-0.702811,-0.385714,-0.352459,-0.988425,-0.652174,-0.982517,-0.857571,-0.76702,0.700422,-0.946221,ULCER
-0.365462,-0.428571,-0.02459,-0.996279,-0.541502,-0.970549,-0.756214,-0.638677,0.779361,-0.94981,ULCER
0.116466,-0.6,0.42623,-0.99377,-0.454545,-0.948114,-0.940348,-0.816464,0.547398,-0.887782,ULCER
-0.590361,-0.528571,-0.327869,-0.979727,-0.565217,-0.965522,-0.959351,-0.864457,0.642516,-0.937168,ULCER
-0.309237,-0.485714,0.032787,-0.989735,-0.494071,-0.841603,-0.684578,-0.306992,0.738862,-0.844337,ULCER
0.461847,-0.671429,0.655738,-0.994311,-0.407115,-0.666998,-0.901021,-0.703235,0.63118,-0.81005,ULCER
0.052209,-0.557143,0.319672,-0.995042,-0.43083,-0.790467,-0.929794,-0.807249,0.668281,-0.84414,ULCER
-0.277108,-0.428571,0.040984,-0.992007,-0.509881,-0.908121,-0.971991,-0.898765,0.570171,-0.924767,ULCER
-0.550201,-0.457143,-0.262295,-0.976826,-0.612648,-0.769232,-0.729316,-0.126274,0.750598,-0.841105,ULCER
-0.261044,-0.471429,0.02459,-0.978274,-0.509881,-0.850007,-0.902391,-0.633997,0.741554,-0.825666,ULCER
-0.253012,-0.328571,0.04918,-0.985226,-0.494071,-0.861074,-0.956842,-0.866304,0.665804,-0.907837,ULCER
-0.012048,-0.428571,0.237705,-0.9817,-0.454545,-0.178,-0.929826,-0.699089,0.795109,-0.811605,ULCER
-0.831325,-0.485714,-0.622951,-0.945544,-0.794466,-0.940948,-0.892147,-0.74652,0.195579,-0.909161,ULCER
-0.477912,-0.442857,-0.327869,-0.975112,-0.509881,-0.963383,-0.906122,-0.821564,0.521158,-0.832953,ULCER
-0.092369,-0.528571,0.155738,-0.986084,-0.462451,-0.899567,-0.940332,-0.815903,0.615598,-0.829016,ULCER
-0.871486,-0.514286,-0.762295,-0.951149,-0.667984,-0.927517,-0.920871,-0.795426,0.596598,-0.860349,ULCER
0.012048,-0.414286,0.418033,-0.989629,-0.43083,-0.35388,-0.872351,-0.587674,0.732654,-0.811011,ULCER
-0.73494,-0.485714,-0.57377,-0.965764,-0.620553,-0.96087,-0.979134,-0.939988,-0.807571,-0.919152,ULCER
-0.831325,-0.457143,-0.565574,-0.954074,-0.675889,-0.838414,-0.650282,-0.133555,0.698443,-0.733137,ULCER
-0.871486,-0.471429,-0.680328,-0.966577,-0.667984,-0.929168,-0.907452,-0.764582,0.436491,-0.893215,ULCER
-0.654618,-0.457143,-0.393443,-0.9504,-0.636364,-0.964884,-0.831988,-0.620427,0.441062,-0.885091,ULCER
-0.815261,-0.471429,-0.647541,-0.86231,-0.652174,-0.957043,-0.932435,-0.838551,0.685049,-0.858589,ULCER
-0.39759,-0.228571,-0.114754,-0.96464,-0.541502,-0.902455,-0.980298,-0.953356,0.293096,-0.964995,ULCER
-0.903614,-0.571429,-0.885246,-0.971563,-0.652174,-0.957043,-0.658422,-0.468366,0.6619,-0.913399,ULCER
-0.871486,-0.514286,-0.745902,-0.962369,-0.699605,-0.942411,-0.913493,-0.776301,0.547677,-0.872525,ULCER
-0.726908,-0.485714,-0.418033,-0.980149,-0.675889,-0.979253,-0.870405,-0.80597,0.552535,-0.919158,ULCER
-0.654618,-0.5,-0.319672,-0.982795,-0.620553,-0.973213,-0.843182,-0.741083,0.252658,-0.9162,ULCER
-0.542169,-0.514286,-0.229508,-0.982984,-0.565217,-0.948789,-0.765212,-0.544584,0.73063,-0.852727,ULCER
-0.188755,-0.457143,0.081967,-0.986214,-0.494071,-0.855859,-0.871453,-0.566028,0.437912,-0.867026,ULCER
-0.453815,-0.528571,-0.016393,-0.993562,-0.588933,-0.974076,-0.784527,-0.669864,0.314816,-0.932305,ULCER
-0.911647,-0.542857,-0.844262,-0.929365,-0.731225,-0.930181,-0.833955,-0.62324,0.609169,-0.860372,ULCER
-0.373494,-0.5,0.057377,-0.998209,-0.565217,-0.97355,-0.635028,-0.469366,0.631346,-0.953456,ULCER
-0.919679,-0.528571,-0.786885,-0.930532,-0.778656,-0.941173,-0.91525,-0.78627,0.632189,-0.839909,ULCER
-0.526104,-0.471429,-0.155738,-0.975938,-0.573123,-0.991409,-0.953684,-0.917675,0.330093,-0.902913,ULCER
-0.381526,-0.585714,0.02459,-0.995479,-0.541502,-0.968298,-0.829107,-0.69802,0.605981,-0.917225,ULCER
-0.301205,-0.571429,0.139344,-0.991413,-0.549407,-0.899342,-0.761121,-0.348179,0.683416,-0.891509,ULCER
-0.429719,-0.557143,-0.040984,-0.993112,-0.565217,-0.969911,-0.846814,-0.713958,0.572526,-0.91728,ULCER
-0.783133,-0.414286,-0.540984,-0.93976,-0.667984,-0.944475,-0.891865,-0.726926,0.592488,-0.780725,ULCER
-0.429719,-0.442857,-0.139344,-0.976685,-0.549407,-0.896528,-0.886721,-0.636284,0.607289,-0.76093,ULCER
-0.429719,-0.471429,-0.008197,-0.996241,-0.588933,-0.951565,-0.725576,-0.399116,0.671374,-0.901004,ULCER
-0.333333,-0.5,0.090164,-0.998381,-0.565217,-0.972275,-0.816916,-0.677302,0.587657,-0.959725,ULCER
-0.606426,-0.442857,-0.303279,-0.980255,-0.628458,-0.966197,-0.826202,-0.646771,0.627907,-0.851591,ULCER
-0.614458,-0.414286,-0.254098,-0.991922,-0.667984,-0.962445,-0.843992,-0.692221,0.583673,-0.8648,ULCER
-0.196787,-0.571429,0.221311,-0.99788,-0.525692,-0.976102,-0.907085,-0.835394,0.572939,-0.95384,ULCER
-0.46988,-0.442857,-0.090164,-0.986544,-0.581028,-0.985143,-0.918808,-0.888376,0.251202,-0.899641,ULCER
-0.73494,-0.428571,-0.459016,-0.984346,-0.644269,-0.954754,-0.906216,-0.817113,0.335591,-0.848265,ULCER
-0.534137,-0.4,-0.163934,-0.995944,-0.620553,-0.969911,-0.654079,-0.461334,0.578532,-0.929462,ULCER
-0.261044,-0.285714,0.032787,-0.98366,-0.517787,-0.613048,-0.885981,-0.491229,0.709013,-0.748049,ULCER
-0.751004,-0.414286,-0.45082,-0.967179,-0.652174,-0.947439,-0.805018,-0.516678,0.574018,-0.858457,ULCER
-0.646586,-0.371429,-0.229508,-0.994909,-0.636364,-0.985969,-0.809352,-0.748426,0.61347,-0.964033,ULCER
-0.333333,-0.485714,0.032787,-0.994598,-0.549407,-0.959557,-0.839455,-0.642208,0.608538,-0.908428,ULCER
-0.654618,-0.357143,-0.311475,-0.992594,-0.644269,-0.958806,-0.682776,-0.387866,0.76918,-0.927976,ULCER
-0.614458,-0.385714,-0.204918,-0.997026,-0.644269,-0.991146,-0.902998,-0.862301,0.554606,-0.969908,ULCER
-0.325301,-0.442857,0.02459,-0.997594,-0.525692,-0.977827,-0.86746,-0.771957,0.642423,-0.959912,ULCER
-0.317269,-0.457143,0.057377,-0.997416,-0.525692,-0.955392,-0.736381,-0.516021,0.768381,-0.947756,ULCER
-0.365462,-0.471429,-0.008197,-0.987143,-0.533597,-0.939522,-0.821351,-0.614021,0.643919,-0.901255,ULCER
-0.108434,-0.457143,0.180328,-0.983401,-0.486166,-0.584498,-0.88692,-0.538075,0.792405,-0.798099,ULCER
0.068273,-0.428571,0.245902,-0.999031,-0.422925,-0.987995,-0.903512,-0.870175,0.759109,-0.961299,NON_ULCER
-0.461847,-0.542857,-0.270492,-0.995947,-0.462451,-0.990321,-0.882738,-0.813488,0.34642,-0.931893,NON_ULCER
-0.277108,-0.471429,-0.139344,-0.998568,-0.43083,-0.977715,-0.906344,-0.815301,0.677256,-0.958196,NON_ULCER
-0.534137,-0.557143,-0.385246,-0.991277,-0.478261,-0.980041,-0.767295,-0.628083,0.67116,-0.679666,NON_ULCER
-0.389558,-0.457143,-0.254098,-0.996585,-0.438735,-0.962145,-0.788886,-0.618802,0.683059,-0.943616,NON_ULCER
0.124498,-0.4,0.262295,-0.998352,-0.399209,-0.946913,-0.792776,-0.562459,0.718094,-0.957306,NON_ULCER
-0.445783,-0.514286,-0.245902,-0.991731,-0.494071,-0.974563,-0.858917,-0.71002,0.61332,-0.887259,NON_ULCER
-0.373494,-0.5,-0.196721,-0.996552,-0.44664,-0.987057,-0.873339,-0.813176,0.369155,-0.937812,NON_ULCER
-0.196787,-0.5,-0.057377,-0.99767,-0.422925,-0.94999,-0.635627,-0.457629,0.718028,-0.938051,NON_ULCER
0.188755,-0.385714,0.303279,-0.997773,-0.383399,-0.863063,-0.667404,-0.203974,0.76078,-0.926022,NON_ULCER
0.092369,-0.371429,0.229508,-0.998962,-0.407115,-0.978015,-0.74237,-0.673927,0.784754,-0.950223,NON_ULCER
0.060241,-0.357143,0.229508,-0.999152,-0.41502,-0.985481,-0.873055,-0.823676,0.792838,-0.973346,NON_ULCER
-0.341365,-0.585714,-0.270492,-0.997456,-0.422925,-0.988445,-0.85853,-0.81902,0.665377,-0.266837,NON_ULCER
-0.534137,-0.442857,-0.311475,-0.995834,-0.494071,-0.976814,-0.545293,-0.375429,0.633149,-0.956497,NON_ULCER
-0.686747,-0.6,-0.590164,-0.995545,-0.501976,-0.996398,-0.691063,-0.726051,0.305109,-0.586523,NON_ULCER
-0.140562,-0.457143,0,-0.998355,-0.407115,-0.987844,-0.935184,-0.9023,0.581345,-0.947463,NON_ULCER
-0.751004,-0.528571,-0.631148,-0.989408,-0.557312,-0.951115,-0.937613,-0.843832,0.053022,-0.907716,NON_ULCER
-0.413655,-0.557143,-0.262295,-0.994256,-0.44664,-0.973175,-0.886879,-0.768614,0.498335,-0.475313,NON_ULCER
-0.028112,-0.428571,0.057377,-0.992851,-0.391304,-0.904594,-0.898311,-0.721549,0.688795,-0.935604,NON_ULCER
-0.542169,-0.485714,-0.368852,-0.994216,-0.494071,-0.942974,-0.337045,0.035225,0.631512,-0.948549,NON_ULCER
-0.51004,-0.485714,-0.368852,-0.982754,-0.486166,-0.945037,-0.820964,-0.677708,0.366906,-0.952026,NON_ULCER
0.453815,-0.5,0.5,-0.997957,-0.359684,-0.927029,-0.840821,-0.616096,0.787302,-0.950275,NON_ULCER
-0.566265,-0.471429,-0.319672,-0.987742,-0.533597,-0.974526,-0.877397,-0.744676,0.625737,-0.949448,NON_ULCER
-0.686747,-0.585714,-0.57377,-0.995085,-0.509881,-0.982104,-0.430835,-0.301911,0.428025,-0.681018,NON_ULCER
-0.566265,-0.457143,-0.229508,-0.987914,-0.557312,-0.927367,-0.782563,-0.467616,0.733762,-0.917906,NON_ULCER
-0.935743,-0.557143,-0.877049,-0.652512,-0.72332,-0.971074,-0.892476,-0.754426,0.524782,-0.891543,NON_ULCER
-0.333333,-0.514286,-0.07377,-0.995236,-0.462451,-0.945263,-0.740103,-0.54895,0.783446,-0.888526,NON_ULCER
-0.831325,-0.557143,-0.762295,-0.944547,-0.628458,-0.987057,-0.876573,-0.826645,0.27683,-0.972924,NON_ULCER
-0.871486,-0.542857,-0.737705,-0.965101,-0.667984,-0.987769,-0.844659,-0.765426,0.324762,-0.962631,NON_ULCER
-0.566265,-0.471429,-0.385246,-0.996423,-0.509881,-0.979103,-0.802322,-0.665114,0.718858,-0.972891,NON_ULCER
-0.678715,-0.571429,-0.565574,-0.996412,-0.509881,-0.990208,-0.809808,-0.757145,0.346987,-0.875811,NON_ULCER
-0.919679,-0.514286,-0.819672,-0.927419,-0.683794,-0.951828,-0.793793,-0.51549,0.578798,-0.89752,NON_ULCER
-0.02008,-0.528571,0.057377,-0.988676,-0.367589,-0.899792,-0.933327,-0.839647,0.275463,-0.926215,NON_ULCER
-0.493976,-0.514286,-0.385246,-0.964759,-0.509881,-0.981241,-0.944969,-0.890894,-0.048111,-0.966429,NON_ULCER
-0.815261,-0.528571,-0.680328,-0.985027,-0.620553,-0.984993,-0.775488,-0.683802,0.449179,-0.972031,NON_ULCER
0.116466,-0.557143,0.155738,-0.997384,-0.351779,-0.987694,-0.975994,-0.963339,0.248152,-0.964636,NON_ULCER
-0.702811,-0.528571,-0.581967,-0.993009,-0.525692,-0.986531,-0.775616,-0.695427,0.43892,-0.899771,NON_ULCER
-0.654618,-0.514286,-0.52459,-0.988759,-0.517787,-0.948039,-0.736796,-0.455491,0.372784,-0.860866,NON_ULCER
-0.718876,-0.485714,-0.606557,-0.830143,-0.44664,-0.85691,-0.917677,-0.708254,0.598761,-0.914273,NON_ULCER
-0.791165,-0.542857,-0.655738,-0.980375,-0.620553,-0.984918,-0.783751,-0.71352,0.588078,-0.919201,NON_ULCER
-0.759036,-0.285714,-0.540984,-0.919547,-0.667984,-0.937459,-0.929804,-0.746176,0.546981,-0.922452,NON_ULCER
-0.799197,-0.5,-0.663934,-0.969933,-0.620553,-0.983905,-0.628894,-0.545553,0.619448,-0.960034,NON_ULCER
-0.381526,-0.314286,-0.237705,-0.962884,-0.454545,-0.804461,-0.862025,-0.426991,0.489875,-0.921018,NON_ULCER
-0.662651,-0.585714,-0.540984,-0.996278,-0.501976,-0.989308,-0.805359,-0.722176,0.501001,-0.434718,NON_ULCER
-0.726908,-0.542857,-0.581967,-0.991051,-0.565217,-0.981992,-0.853293,-0.713176,0.498357,-0.967303,NON_ULCER
-0.759036,-0.528571,-0.614754,-0.990301,-0.565217,-0.9728,-0.585214,-0.403585,0.651996,-0.942764,NON_ULCER
-0.24498,-0.328571,-0.114754,-0.991293,-0.422925,-0.960607,-0.924594,-0.843295,0.642448,-0.962672,NON_ULCER
-0.791165,-0.571429,-0.639344,-0.981085,-0.604743,-0.988595,-0.853094,-0.76177,0.486958,-0.91491,NON_ULCER
-0.84739,-0.571429,-0.729508,-0.93714,-0.683794,-0.990996,-0.935385,-0.888238,0.305464,-0.760739,NON_ULCER
-0.582329,-0.5,-0.45082,-0.994827,-0.478261,-0.97235,-0.737119,-0.655802,0.449122,-0.91596,NON_ULCER
-0.228916,-0.357143,-0.081967,-0.997755,-0.43083,-0.982517,-0.897998,-0.810613,0.718066,-0.96889,NON_ULCER
-0.646586,-0.585714,-0.5,-0.988163,-0.517787,-0.980754,-0.720948,-0.67452,0.489837,-0.485679,NON_ULCER
-0.156627,-0.285714,0.008197,-0.992341,-0.438735,-0.899229,-0.850157,-0.687523,0.663663,-0.878934,NON_ULCER
-0.678715,-0.514286,-0.52459,-0.988644,-0.533597,-0.979966,-0.80121,-0.60174,0.512857,-0.939234,NON_ULCER
-0.502008,-0.5,-0.352459,-0.996446,-0.478261,-0.992759,-0.746263,-0.747832,0.443605,-0.960047,NON_ULCER
-0.437751,-0.471429,-0.303279,-0.991276,-0.44664,-0.955692,-0.748992,-0.560302,0.621611,-0.940427,NON_ULCER
-0.582329,-0.571429,-0.467213,-0.993895,-0.517787,-0.981467,-0.632483,-0.549959,0.57965,-0.400426,NON_ULCER
-0.485944,-0.571429,-0.360656,-0.997897,-0.486166,-0.992497,-0.902044,-0.848363,0.22166,-0.948475,NON_ULCER
-0.39759,-0.485714,-0.237705,-0.996665,-0.454545,-0.978052,-0.820046,-0.665521,0.617866,-0.958176,NON_ULCER
-0.100402,-0.285714,0.04918,-0.996925,-0.422925,-0.925866,-0.915211,-0.810639,0.502313,-0.916615,NON_ULCER
-0.076305,-0.314286,0.065574,-0.996044,-0.41502,-0.925041,-0.816045,-0.563553,0.661486,-0.92499,NON_ULCER
-0.686747,-0.457143,-0.581967,-0.954172,-0.486166,-0.814703,-0.829972,-0.51665,0.869532,-0.831727,ULCER
-0.421687,-0.514286,-0.483607,-0.929676,-0.343874,-0.714682,-0.785931,-0.293434,0.889418,-0.801955,ULCER
-0.863454,-0.414286,-0.754098,-0.879647,-0.667984,-0.936784,-0.764076,-0.484022,0.815049,-0.936099,ULCER
-0.751004,-0.457143,-0.655738,-0.846119,-0.462451,-0.81943,-0.719162,-0.325421,0.823352,-0.834584,ULCER
-0.060241,-0.614286,-0.07377,-0.995225,-0.328063,-0.936371,-0.928583,-0.819097,0.757946,-0.914441,ULCER
-0.574297,-0.5,-0.467213,-0.970919,-0.454545,-0.914536,-0.946796,-0.817282,0.669916,-0.913974,ULCER
-0.381526,-0.5,-0.467213,-0.974366,-0.391304,-0.901067,-0.953124,-0.884878,0.623916,-0.696173,ULCER
-0.405622,-0.571429,-0.352459,-0.980297,-0.383399,-0.964546,-0.955952,-0.882644,0.663606,-0.876055,ULCER
0.028112,-0.614286,0.106557,-0.99608,-0.367589,-0.942636,-0.944904,-0.861938,0.555084,-0.866413,ULCER
-0.381526,-0.557143,-0.311475,-0.966542,-0.470356,-0.714757,-0.822518,-0.453926,0.736107,-0.774894,ULCER
-0.630522,-0.471429,-0.532787,-0.926265,-0.509881,-0.797633,-0.909823,-0.719564,0.775379,-0.868246,ULCER
-0.365462,-0.528571,-0.336066,-0.979184,-0.375494,-0.934232,-0.944884,-0.867122,0.519758,-0.919706,ULCER
-0.590361,-0.471429,-0.483607,-0.97544,-0.486166,-0.989833,-0.995794,-0.983612,-0.013449,-0.966511,ULCER
-0.694779,-0.442857,-0.614754,-0.943362,-0.494071,-0.917913,-0.865295,-0.696978,0.598586,-0.931659,ULCER
-0.164659,-0.6,-0.188525,-0.987624,-0.312253,-0.932657,-0.931441,-0.839581,0.76453,-0.892713,ULCER
-0.590361,-0.485714,-0.606557,-0.904739,-0.509881,-0.954829,-0.975141,-0.923602,0.113576,-0.953456,ULCER
-0.73494,-0.4,-0.647541,-0.966034,-0.581028,-0.928943,-0.783915,-0.542771,0.836996,-0.953601,ULCER
-0.726908,-0.442857,-0.655738,-0.938344,-0.533597,-0.954342,-0.906083,-0.838463,0.636604,-0.921422,ULCER
-0.550201,-0.485714,-0.532787,-0.962213,-0.41502,-0.937121,-0.960925,-0.896781,0.596525,-0.921359,ULCER
-0.004016,-0.642857,0,-0.995431,-0.328063,-0.983943,-0.981415,-0.970269,0.481123,-0.935992,ULCER
-0.710843,-0.414286,-0.581967,-0.940849,-0.525692,-0.868127,-0.820392,-0.573662,0.740384,-0.914858,ULCER
-0.654618,-0.471429,-0.540984,-0.925187,-0.501976,-0.938172,-0.900616,-0.734926,0.613056,-0.909327,ULCER
-0.742972,-0.4,-0.614754,-0.949468,-0.565217,-0.918175,-0.871984,-0.670458,0.813367,-0.911453,ULCER
0.036145,-0.642857,0.032787,-0.991087,-0.328063,-0.913936,-0.947236,-0.86505,0.702079,-0.83857,ULCER
-0.710843,-0.385714,-0.606557,-0.890231,-0.509881,-0.920951,-0.90161,-0.735421,0.797813,-0.887563,ULCER
-0.445783,-0.514286,-0.409836,-0.985892,-0.399209,-0.983305,-0.983744,-0.964625,0.447292,-0.935131,ULCER
-0.236948,-0.6,-0.188525,-0.989671,-0.351779,-0.722411,-0.684738,-0.158035,0.794824,-0.775059,ULCER
-0.373494,-0.557143,-0.295082,-0.974932,-0.438735,-0.843816,-0.888367,-0.71169,0.572446,-0.889644,ULCER
