@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-14,16-24,26,28-37,40-46,48-76,78-88,90-131,133-185'

@attribute color_bgr_r_intensity1 numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_lab_b_intensity1 numeric
@attribute color_lab_a_frequency2 numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_g_intensity2 numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.040984,-0.160613,0.112594,-0.428571,-0.52,-0.666667,-0.974646,0.305263,-0.712826,-0.864928,ULCER
-0.122951,-0.363778,0.1848,-0.4,-0.493333,-0.512195,-0.933355,0.157895,-0.79855,-0.814465,ULCER
-0.163934,-0.456289,0.1651,-0.4,-0.493333,-0.398374,-0.965199,0.073684,-0.877211,-0.888707,ULCER
0.04918,-0.096579,0.226238,-0.542857,-0.466667,-0.837398,-0.96844,0.536842,-0.791215,-0.849221,ULCER
0.02459,-0.134744,0.122121,-0.457143,-0.52,-0.715447,-0.974081,0.410526,-0.803124,-0.927375,ULCER
0.270492,0.176913,0.264655,-0.685714,-0.466667,-0.243902,-0.985658,0.684211,-0.737984,-0.805954,ULCER
0.213115,0.045558,0.276196,-0.628571,-0.453333,-0.406504,-0.981994,0.621053,-0.909361,-0.909376,ULCER
0.270492,0.078063,0.247813,-0.628571,-0.453333,-0.772358,-0.977843,0.578947,-0.736888,-0.874922,ULCER
0.163934,-0.025665,0.102548,-0.614286,-0.52,-0.764228,-0.981808,0.536842,-0.818695,-0.851199,ULCER
0.377049,0.308367,-0.120795,-0.542857,-0.613333,-0.666667,-0.997279,0.494737,-0.922971,-0.88478,NON_ULCER
0.262295,-0.012756,0.130881,-0.414286,-0.52,-0.715447,-0.972479,0.368421,-0.957065,-0.88548,NON_ULCER
0.57377,0.419429,-0.090305,-0.571429,-0.6,-0.536585,-0.994835,0.536842,-0.911346,-0.867972,NON_ULCER
0.729508,0.658039,-0.005666,-0.657143,-0.573333,-0.414634,-0.994051,0.642105,-0.946157,-0.897904,NON_ULCER
0.696721,0.604478,0.103901,-0.642857,-0.533333,-0.341463,-0.998273,0.621053,-0.91119,-0.912495,NON_ULCER
0.942623,0.780603,0.115228,-0.728571,-0.546667,-0.487805,-0.996586,0.663158,-0.940907,-0.909862,NON_ULCER
0.278689,0.19529,0.282205,-0.6,-0.44,0.276423,-0.998921,0.6,-0.986587,-0.954883,NON_ULCER
-0.295082,-0.277352,0.242835,-0.642857,-0.466667,-0.804878,-0.992449,0.621053,-0.669587,-0.725513,NON_ULCER
0.704918,0.578683,0.103408,-0.614286,-0.52,-0.390244,-0.996494,0.621053,-0.950472,-0.899518,NON_ULCER
0.672131,0.499022,-0.038155,-0.585714,-0.586667,-0.357724,-0.995775,0.578947,-0.823283,-0.696098,NON_ULCER
0.442623,0.278492,0.241425,-0.628571,-0.466667,-0.203252,-0.998201,0.621053,-0.897684,-0.761014,NON_ULCER
0.688525,0.577695,0.139062,-0.657143,-0.506667,-0.512195,-0.99791,0.642105,-0.956514,0.520087,NON_ULCER
0.352459,0.292263,0.230959,-0.628571,-0.466667,-0.02439,-0.995642,0.621053,-0.969839,-0.842136,NON_ULCER
0.762295,0.730064,0.087003,-0.728571,-0.533333,-0.544715,-0.998603,0.684211,-0.970636,-0.957535,NON_ULCER
0.344262,0.144419,0.178891,-0.542857,-0.493333,-0.552846,-0.986512,0.515789,-0.97498,-0.926633,NON_ULCER
0.893443,0.755868,-0.032447,-0.7,-0.586667,-0.617886,-0.996676,0.642105,-0.920556,-0.9285,NON_ULCER
0.778689,0.675351,0.143745,-0.657143,-0.493333,-0.430894,-0.997026,0.642105,-0.934939,-0.908805,NON_ULCER
0.352459,0.203788,0.300242,-0.585714,-0.44,0.073171,-0.998477,0.578947,-0.988856,-0.970751,NON_ULCER
0.819672,0.69891,0.1213,-0.685714,-0.52,-0.357724,-0.99798,0.663158,-0.94369,0.067374,NON_ULCER
0.532787,0.286065,0.107146,-0.542857,-0.52,-0.528455,-0.995388,0.536842,-0.905622,-0.891429,NON_ULCER
0.54918,0.427121,0.179197,-0.6,-0.493333,-0.211382,-0.995119,0.6,-0.969013,0.101324,NON_ULCER
0,-0.291766,0.241428,-0.4,-0.506667,-0.772358,-0.954044,0.263158,-0.900301,-0.891047,ULCER
0.270492,0.070075,0.075189,-0.5,-0.533333,-0.878049,-0.972397,0.389474,-0.501504,-0.873141,ULCER
-0.090164,-0.362384,0.255515,-0.371429,-0.453333,-0.146341,-0.968077,0.178947,-0.830222,-0.825216,ULCER
-0.155738,-0.395886,0.172757,-0.4,-0.493333,-0.365854,-0.871377,0.347368,-0.575913,-0.611487,ULCER
0.032787,-0.272885,0.296209,-0.328571,-0.44,-0.01626,-0.976781,0.2,-0.867571,-0.859045,ULCER
-0.147541,-0.329549,0.1773,-0.4,-0.493333,0.03252,-0.92419,0.2,-0.462312,-0.664766,ULCER
-0.008197,-0.296125,0.169462,-0.4,-0.493333,-0.577236,-0.924707,0.326316,-0.609617,-0.77842,ULCER
0.172131,-0.052126,0.087143,-0.4,-0.533333,-0.869919,-0.974391,0.368421,-0.687228,-0.86948,ULCER
0.180328,-0.025942,0.13667,-0.442857,-0.506667,-0.707317,-0.982324,0.389474,-0.784252,-0.905869,ULCER
0.065574,-0.176078,0.295466,-0.385714,-0.44,-0.349593,-0.958453,0.284211,-0.231308,-0.696781,ULCER
0,-0.301639,0.231523,-0.4,-0.466667,-0.560976,-0.961657,0.305263,-0.889758,-0.851595,ULCER
-0.090164,-0.380778,0.196984,-0.357143,-0.48,0.170732,-0.974123,0.115789,-0.731639,-0.740837,ULCER
-0.180328,-0.282194,0.080643,-0.485714,-0.546667,-0.707317,-0.929396,0.347368,-0.489107,-0.868495,ULCER
0.221311,-0.185877,0.168038,-0.357143,-0.493333,-0.894309,-0.980383,0.221053,-0.855238,-0.868744,ULCER
0.270492,0.000697,0.092711,-0.457143,-0.533333,-0.845528,-0.986929,0.410526,-0.737539,-0.917732,ULCER
-0.057377,-0.331181,0.148472,-0.414286,-0.506667,-0.382114,-0.901406,0.221053,-0.281377,-0.752041,ULCER
0.016393,-0.401537,0.270406,-0.328571,-0.426667,-0.04878,-0.971403,0.242105,-0.905103,-0.815621,ULCER
-0.106557,-0.37538,0.096874,-0.4,-0.52,-0.829268,-0.927721,0.242105,-0.778387,-0.933672,ULCER
0.106557,-0.138469,0.003697,-0.414286,-0.546667,-0.186992,-0.974872,0.326316,-0.828503,-0.902476,NON_ULCER
0.245902,-0.010363,0.087015,-0.585714,-0.506667,-0.414634,-0.959391,0.536842,-0.602426,-0.737634,NON_ULCER
0.163934,-0.1459,-0.028665,-0.442857,-0.586667,-0.227642,-0.983213,0.326316,-0.842722,-0.773798,NON_ULCER
0.172131,-0.050229,0.107653,-0.457143,-0.52,-0.146341,-0.990162,0.389474,-0.980033,-0.942306,NON_ULCER
0.139344,-0.055005,-0.049294,-0.471429,-0.586667,-0.097561,-0.996024,0.389474,-0.958022,-0.921336,NON_ULCER
0.278689,0.145396,0.252073,-0.585714,-0.453333,-0.373984,-0.997043,0.578947,-0.993254,0.22253,NON_ULCER
0.270492,0.156054,0.19114,-0.614286,-0.466667,-0.065041,-0.995778,0.578947,-0.96371,-0.839782,NON_ULCER
0.065574,-0.162822,0.182563,-0.6,-0.493333,-0.699187,-0.948153,0.410526,-0.547894,-0.616968,NON_ULCER
0.401639,0.238966,0.262366,-0.628571,-0.44,-0.195122,-0.99189,0.621053,-0.983923,-0.929091,NON_ULCER
0.04918,-0.181012,0.272984,-0.414286,-0.44,-0.406504,-0.964826,0.326316,-0.807093,-0.88343,NON_ULCER
0.04918,-0.130608,-0.016815,-0.442857,-0.573333,-0.00813,-0.994988,0.347368,-0.963781,-0.928692,NON_ULCER
0,-0.237239,0.09708,-0.4,-0.533333,-0.105691,-0.978068,0.284211,-0.951579,-0.919541,NON_ULCER
0.090164,-0.164561,0.074084,-0.428571,-0.533333,0.227642,-0.995322,0.305263,-0.980501,-0.935007,NON_ULCER
-0.040984,-0.251375,0.015328,-0.457143,-0.56,-0.512195,-0.984511,0.305263,-0.953871,-0.850078,NON_ULCER
0.139344,-0.069146,0.058199,-0.485714,-0.56,-0.463415,-0.984614,0.389474,-0.97012,-0.857751,NON_ULCER
0.286885,0.157361,0.247008,-0.614286,-0.453333,0.162602,-0.998905,0.6,-0.981676,-0.032541,NON_ULCER
0.360656,0.223497,0.232973,-0.614286,-0.48,-0.186992,-0.993283,0.6,-0.969092,-0.913038,NON_ULCER
0.032787,-0.22904,0.046746,-0.428571,-0.546667,0.105691,-0.994648,0.305263,-0.974325,-0.92232,NON_ULCER
-0.42623,-0.492603,0.403981,-0.7,-0.373333,-0.439024,-0.984093,0.747368,-0.951696,-0.928482,ULCER
-0.237705,-0.527596,0.058042,-0.671429,-0.56,-0.853659,-0.866112,0.515789,-0.447465,-0.768093,ULCER
-0.02459,-0.013502,-0.09471,-0.728571,-0.613333,-0.97561,-0.989795,0.642105,-0.811108,-0.88418,ULCER
-0.336066,-0.523991,0.422071,-0.685714,-0.413333,-0.894309,-0.843001,0.642105,-0.757632,-0.720364,ULCER
-0.385246,-0.509919,0.395924,-0.7,-0.4,-0.707317,-0.983746,0.747368,-0.97765,-0.943213,ULCER
-0.131148,-0.228308,-0.017869,-0.571429,-0.64,-0.943089,-0.950419,0.578947,-0.80703,-0.848805,ULCER
-0.188525,-0.300973,-0.029537,-0.657143,-0.6,-0.439024,-0.982309,0.557895,-0.514929,-0.851605,ULCER
0.008197,-0.079396,0.629386,-0.742857,-0.36,-0.926829,-0.949996,0.831579,-0.880703,-0.880492,ULCER
-0.172131,-0.267295,-0.029362,-0.6,-0.573333,-0.650407,-0.973918,0.494737,-0.381546,-0.909583,ULCER
-0.959016,-0.901132,-0.041851,-0.757143,-0.64,-0.788618,-0.504741,0.410526,-0.832791,-0.868325,ULCER
-0.893443,-0.734913,0.054473,-0.757143,-0.626667,-0.626016,-0.624174,0.557895,-0.460389,-0.807964,ULCER
0.221311,-0.055302,0.49874,-0.314286,-0.44,-0.772358,-0.960025,0.284211,-0.597988,-0.938688,ULCER
0.098361,-0.03309,0.200901,-0.728571,-0.586667,-0.365854,-0.96164,0.726316,-0.486378,-0.841705,ULCER
0.270492,0.257467,0.199866,-0.757143,-0.44,-0.756098,-0.989745,0.726316,-0.540882,-0.857754,ULCER
-0.254098,-0.489151,0.347505,-0.528571,-0.493333,-0.804878,-0.750167,0.094737,-0.649908,-0.912836,ULCER
0.090164,0.04854,0.404675,-0.728571,-0.373333,-0.357724,-0.988961,0.726316,-0.501856,-0.887433,ULCER
0.188525,0.18596,0.195621,-0.742857,-0.546667,-0.617886,-0.993145,0.705263,-0.572781,-0.817449,ULCER
-0.106557,-0.208745,0.561923,-0.685714,-0.306667,-0.837398,-0.955373,0.726316,-0.792607,-0.794663,ULCER
0.131148,0.188965,0.221556,-0.742857,-0.466667,-0.731707,-0.997749,0.705263,-0.817253,-0.944945,ULCER
-0.286885,-0.411883,0.013147,-0.614286,-0.573333,-0.699187,-0.952516,0.431579,-0.588477,-0.888856,ULCER
0.04918,-0.119947,0.569581,-0.714286,-0.32,-0.96748,-0.97228,0.768421,-0.620805,-0.861345,ULCER
-0.385246,-0.530897,0.00094,-0.742857,-0.586667,-0.788618,-0.781585,0.473684,-0.572451,-0.778509,ULCER
-0.081967,-0.148761,0.492243,-0.714286,-0.333333,-0.495935,-0.993851,0.747368,-0.853487,-0.950194,ULCER
0.122951,-0.053685,0.458456,-0.7,-0.266667,-0.658537,-0.960754,0.705263,-0.6555,-0.885877,ULCER
-0.42623,-0.313402,-0.120343,-0.742857,-0.653333,-0.910569,-0.931743,0.6,-0.547299,-0.689156,ULCER
-0.090164,-0.165492,-0.104357,-0.657143,-0.613333,-0.308943,-0.985816,0.557895,-0.244058,-0.767208,ULCER
-0.196721,-0.183623,-0.142461,-0.7,-0.626667,-0.479675,-0.983815,0.6,0.137006,-0.758612,ULCER
-0.360656,-0.392805,0.512966,-0.671429,-0.386667,0.146341,-0.9884,0.768421,-0.873801,-0.937776,ULCER
-0.409836,-0.405293,0.370015,-0.714286,-0.4,-0.894309,-0.983616,0.705263,-0.892751,-0.92437,ULCER
-0.254098,-0.315975,-0.042849,-0.628571,-0.586667,-0.495935,-0.942705,0.473684,0.169367,-0.84945,ULCER
-0.262295,-0.381781,0.524762,-0.671429,-0.36,-0.325203,-0.990362,0.747368,-0.849543,-0.96804,ULCER
-0.196721,-0.170877,0.20225,-0.8,-0.506667,-0.902439,-0.865931,0.747368,-0.410966,-0.781979,ULCER
-0.385246,-0.463264,0.487507,-0.685714,-0.36,-0.276423,-0.989047,0.747368,-0.904628,-0.881522,ULCER
0.032787,0.055815,-0.132122,-0.7,-0.613333,-0.764228,-0.996856,0.621053,-0.720978,-0.903583,ULCER
0.032787,0.035944,-0.168848,-0.757143,-0.64,-0.341463,-0.983418,0.663158,-0.274143,-0.768393,ULCER
-0.581967,-0.543825,0.370249,-0.7,-0.413333,0.447154,-0.985368,0.726316,-0.875542,-0.940294,ULCER
-0.327869,-0.444892,-0.108494,-0.657143,-0.613333,-0.756098,-0.9711,0.515789,-0.752936,-0.852676,ULCER
-0.614754,-0.62774,0.314372,-0.7,-0.466667,-0.01626,-0.973861,0.768421,-0.911628,-0.938677,ULCER
-0.614754,-0.618894,0.345592,-0.671429,-0.386667,-0.284553,-0.96828,0.684211,-0.900528,-0.902156,ULCER
-0.368852,-0.420092,0.233132,-0.714286,-0.453333,-0.96748,-0.879394,0.6,-0.759623,-0.89299,ULCER
-0.532787,-0.655669,0.18901,-0.657143,-0.426667,-0.682927,-0.913642,0.536842,-0.506558,-0.811219,ULCER
-0.344262,-0.333298,-0.187417,-0.728571,-0.64,-0.829268,-0.987624,0.6,-0.915648,-0.85654,ULCER
-0.581967,-0.653424,0.257132,-0.714286,-0.453333,-0.512195,-0.976132,0.726316,-0.900181,-0.912935,ULCER
-0.016393,-0.010974,-0.123334,-0.7,-0.613333,-0.609756,-0.982688,0.6,0.079207,-0.841878,ULCER
-0.213115,-0.159072,-0.14191,-0.657143,-0.64,-0.577236,-0.981163,0.557895,-0.017623,-0.85733,ULCER
-0.762295,-0.847814,0.028374,-0.7,-0.56,-0.707317,-0.761595,0.621053,-0.853914,-0.832754,ULCER
-0.327869,-0.393829,0.379745,-0.685714,-0.426667,-0.121951,-0.977034,0.705263,-0.539566,-0.767864,ULCER
0.090164,-0.274654,0.511858,-0.457143,-0.373333,-0.512195,-0.968421,0.389474,-0.946236,-0.927034,NON_ULCER
-0.098361,-0.427895,0.627953,-0.414286,-0.266667,-0.674797,-0.879831,0.326316,-0.899412,-0.861381,NON_ULCER
0.565574,0.294459,0.244394,-0.471429,-0.466667,-0.398374,-0.99375,0.494737,-0.92973,-0.939818,NON_ULCER
0.07377,-0.246039,0.451062,-0.414286,-0.36,-0.333333,-0.967167,0.347368,-0.937443,-0.919646,NON_ULCER
0.540984,0.254292,0.290039,-0.557143,-0.453333,-0.650407,-0.984107,0.452632,-0.675036,-0.94607,NON_ULCER
0.598361,0.220989,0.286519,-0.4,-0.466667,-0.536585,-0.988226,0.431579,-0.650859,0.086781,NON_ULCER
0.540984,0.258833,0.310254,-0.471429,-0.426667,-0.471545,-0.995278,0.494737,-0.97076,-0.977427,NON_ULCER
0.360656,0.076503,0.620939,-0.528571,-0.32,-0.861789,-0.951286,0.642105,-0.835716,-0.970447,NON_ULCER
-0.040984,-0.324438,0.389449,-0.457143,-0.426667,-0.333333,-0.981821,0.347368,-0.973824,-0.328198,NON_ULCER
0.42623,0.056615,0.342725,-0.3,-0.4,-0.593496,-0.976923,0.347368,-0.278453,-0.830604,NON_ULCER
0.295082,0.038757,0.416153,-0.4,-0.426667,-0.422764,-0.993985,0.389474,-0.887963,-0.919607,NON_ULCER
0.540984,0.279446,0.31588,-0.471429,-0.453333,-0.894309,-0.986718,0.494737,-0.76193,-0.87371,NON_ULCER
0.729508,0.456483,0.311485,-0.614286,-0.44,-0.634146,-0.984739,0.621053,-0.625179,-0.708955,NON_ULCER
0.360656,0.085152,0.306802,-0.457143,-0.44,-0.463415,-0.995096,0.431579,-0.95733,-0.950386,NON_ULCER
0.327869,-0.005218,0.430797,-0.4,-0.373333,-0.373984,-0.996023,0.410526,-0.947535,-0.983326,NON_ULCER
0.581967,0.23715,0.280641,-0.457143,-0.453333,-0.365854,-0.99489,0.473684,-0.96455,-0.954147,NON_ULCER
-0.163934,-0.357191,0.483806,-0.528571,-0.4,-0.829268,-0.907269,0.578947,-0.659632,-0.817958,NON_ULCER
-0.327869,-0.604595,0.403253,-0.614286,-0.373333,-0.739837,-0.843337,0.368421,-0.89715,-0.786992,NON_ULCER
0.557377,0.283973,0.187936,-0.442857,-0.506667,-0.691057,-0.983671,0.452632,-0.678235,-0.91293,NON_ULCER
-0.270492,-0.524454,0.450157,-0.557143,-0.386667,-0.731707,-0.964125,0.431579,-0.97651,-0.485576,NON_ULCER
0.467213,0.187807,0.258353,-0.385714,-0.453333,-0.504065,-0.992846,0.410526,-0.920033,-0.941184,NON_ULCER
-0.172131,-0.473178,0.578024,-0.5,-0.293333,-0.634146,-0.98443,0.452632,-0.965736,-0.922523,NON_ULCER
0.319672,-0.079563,0.50721,-0.271429,-0.413333,-0.674797,-0.937263,0.284211,-0.664295,-0.753759,NON_ULCER
0.04918,-0.219866,0.511091,-0.442857,-0.28,-0.268293,-0.971142,0.6,-0.856626,-0.888435,NON_ULCER
0.122951,-0.111583,0.529782,-0.528571,-0.346667,-0.268293,-0.989718,0.452632,-0.940054,-0.903918,NON_ULCER
0.336066,0.03476,0.165959,-0.5,-0.493333,-0.902439,-0.978271,0.536842,-0.843496,-0.88824,NON_ULCER
0.696721,0.38734,0.135528,-0.471429,-0.52,-0.707317,-0.986983,0.494737,-0.535059,-0.529536,NON_ULCER
0.393443,0.043215,0.325864,-0.357143,-0.426667,-0.455285,-0.991758,0.347368,-0.954214,-0.980552,NON_ULCER
0.442623,0.134495,0.299575,-0.414286,-0.44,-0.113821,-0.996098,0.431579,-0.975714,-0.974144,NON_ULCER
0.393443,0.166444,0.249388,-0.442857,-0.466667,-0.414634,-0.995228,0.452632,-0.936078,-0.936445,NON_ULCER
0.540984,0.217751,0.15526,-0.385714,-0.506667,-0.682927,-0.976665,0.389474,-0.692319,0.221405,NON_ULCER
0.393443,0.153788,0.23963,-0.471429,-0.466667,-0.504065,-0.995414,0.473684,-0.960247,-0.966843,NON_ULCER
0.491803,0.192246,0.514215,-0.542857,-0.373333,-0.934959,-0.915758,0.515789,-0.699953,-0.694694,NON_ULCER
-0.467213,-0.702405,0.289228,-0.585714,-0.493333,-0.723577,-0.940132,0.515789,-0.965744,-0.897685,NON_ULCER
-0.647541,-0.732736,0.216403,-0.7,-0.48,-0.674797,-0.877905,0.536842,-0.933039,-0.861597,NON_ULCER
0.418033,0.06806,0.279563,-0.342857,-0.453333,-0.089431,-0.9922,0.347368,-0.945531,-0.926792,NON_ULCER
0.065574,-0.246534,0.730758,-0.371429,-0.226667,-0.804878,-0.858968,0.368421,-0.762222,-0.881896,NON_ULCER
0.42623,0.156751,0.27682,-0.428571,-0.453333,-0.325203,-0.996429,0.431579,-0.93978,-0.952929,NON_ULCER
0.319672,0.05508,0.277193,-0.457143,-0.453333,0.113821,-0.997729,0.452632,-0.966949,-0.967898,NON_ULCER
0.311475,0.05396,0.326038,-0.357143,-0.426667,-0.04878,-0.994505,0.368421,-0.950745,-0.946998,NON_ULCER
0.418033,0.035002,0.259367,-0.371429,-0.493333,-0.544715,-0.970021,0.326316,-0.794948,-0.069514,NON_ULCER
0.42623,0.136353,0.288665,-0.442857,-0.44,-0.390244,-0.997647,0.452632,-0.984566,-0.985813,NON_ULCER
0.163934,-0.130283,0.480135,-0.385714,-0.4,-0.455285,-0.972424,0.326316,-0.905013,-0.898646,NON_ULCER
0.016393,-0.274285,0.644054,-0.442857,-0.266667,-0.772358,-0.796349,0.2,-0.947671,-0.920834,NON_ULCER
0.303279,0.021782,0.380625,-0.414286,-0.44,-0.650407,-0.987401,0.410526,-0.931946,-0.951199,NON_ULCER
0.081967,-0.199047,0.334036,-0.371429,-0.426667,-0.252033,-0.991138,0.284211,-0.966886,-0.080615,NON_ULCER
0.401639,0.115957,0.33519,-0.457143,-0.426667,-0.349593,-0.996468,0.452632,-0.965657,-0.954846,NON_ULCER
0.434426,0.033673,0.28361,-0.271429,-0.426667,-0.829268,-0.967976,0.221053,-0.787057,-0.876885,ULCER
0.393443,0.106834,0.264138,-0.4,-0.453333,-0.723577,-0.954465,0.347368,-0.88526,-0.954669,ULCER
0.352459,-0.105113,0.334611,-0.171429,-0.426667,-0.317073,-0.965781,0.052632,-0.731099,-0.92975,ULCER
0.360656,-0.076268,0.235661,-0.157143,-0.56,-0.682927,-0.947304,0.031579,-0.842373,-0.935191,ULCER
0.344262,-0.102129,0.224168,-0.357143,-0.413333,-0.674797,-0.927025,0.347368,-0.612275,-0.924032,ULCER
0.647541,0.347198,0.203547,-0.457143,-0.48,-0.268293,-0.991495,0.473684,-0.811523,-0.887082,ULCER
0.377049,-0.109062,0.3803,-0.157143,-0.413333,-0.414634,-0.971677,0.073684,-0.909367,-0.928826,ULCER
0.52459,0.210842,0.282505,-0.4,-0.453333,-0.406504,-0.992492,0.431579,-0.940823,-0.91129,ULCER
0.278689,-0.142607,0.388593,-0.2,-0.4,-0.593496,-0.930164,0.073684,-0.925606,-0.950605,ULCER
0.418033,-0.020777,0.153018,-0.242857,-0.48,-0.682927,-0.953318,0.094737,-0.726428,-0.932819,ULCER
0.565574,0.238855,0.257342,-0.428571,-0.466667,-0.398374,-0.986023,0.452632,-0.857312,-0.90788,ULCER
0.336066,-0.140834,0.344014,-0.142857,-0.413333,-0.463415,-0.95744,0.052632,-0.941141,-0.939271,ULCER
0.286885,-0.150624,0.352099,-0.257143,-0.413333,-0.650407,-0.959787,0.157895,-0.877977,-0.835142,ULCER
0.360656,0.016523,0.322035,-0.314286,-0.426667,-0.845528,-0.975537,0.284211,-0.960855,-0.87428,ULCER
0.319672,-0.159363,0.318719,-0.185714,-0.48,-0.642276,-0.953765,0.031579,-0.950404,-0.954886,ULCER
0.237705,-0.182618,0.349145,-0.157143,-0.493333,-0.471545,-0.94271,-0.052632,-0.919233,-0.901663,ULCER
0.401639,-0.000047,0.159171,-0.242857,-0.466667,-0.634146,-0.936864,0.178947,-0.647712,-0.906178,ULCER
0.344262,-0.139464,0.395645,-0.157143,-0.493333,-0.219512,-0.973582,0.031579,-0.848548,-0.860596,ULCER
0.278689,-0.197723,0.497655,-0.128571,-0.373333,-0.252033,-0.962115,-0.073684,-0.849133,-0.947488,ULCER
0.459016,0.145573,0.031064,-0.385714,-0.546667,-0.552846,-0.985826,0.368421,-0.939099,-0.958101,NON_ULCER
0.5,0.204644,0.14069,-0.357143,-0.506667,-0.520325,-0.993702,0.368421,-0.959029,-0.948016,NON_ULCER
0.409836,0.182482,0.068878,-0.385714,-0.533333,-0.447154,-0.993147,0.389474,-0.915879,-0.938072,NON_ULCER
0.303279,0.100117,0.052425,-0.442857,-0.546667,-0.292683,-0.99664,0.410526,-0.937119,-0.976879,NON_ULCER
0.434426,0.120442,0.132744,-0.357143,-0.506667,-0.073171,-0.994792,0.347368,-0.985562,-0.979562,NON_ULCER
0.442623,0.174975,0.053119,-0.471429,-0.546667,-0.097561,-0.995341,0.452632,-0.950756,-0.97343,NON_ULCER
0.52459,0.217618,0.080594,-0.414286,-0.533333,-0.333333,-0.997439,0.410526,-0.992608,0.306823,NON_ULCER
0.286885,0.021481,0.066244,-0.428571,-0.533333,-0.349593,-0.994597,0.389474,-0.92547,-0.973009,NON_ULCER
0.467213,0.25154,0.044389,-0.457143,-0.546667,-0.300813,-0.996239,0.452632,-0.98322,-0.977596,NON_ULCER
0.491803,0.126948,0.13757,-0.3,-0.52,-0.447154,-0.991793,0.305263,-0.970776,-0.970893,NON_ULCER
0.459016,0.221532,-0.057314,-0.4,-0.6,-0.504065,-0.990224,0.389474,-0.927835,-0.953271,NON_ULCER
0.467213,0.138672,0.108459,-0.342857,-0.52,-0.609756,-0.991811,0.347368,-0.961,-0.973993,NON_ULCER
0.409836,0.159547,0.036906,-0.414286,-0.546667,-0.504065,-0.990377,0.410526,-0.941152,-0.959952,NON_ULCER
0.639344,0.28813,0.045825,-0.4,-0.546667,-0.219512,-0.996956,0.431579,-0.959145,-0.963446,NON_ULCER
0.5,0.166826,0.107141,-0.414286,-0.533333,-0.666667,-0.986577,0.410526,-0.986712,0.23293,NON_ULCER
0.385246,0.053787,0.137591,-0.342857,-0.493333,-0.658537,-0.995822,0.326316,-0.987074,-0.951724,NON_ULCER
0.467213,0.200481,0.049319,-0.442857,-0.546667,0.04065,-0.997758,0.431579,-0.884597,-0.925572,NON_ULCER
0.516393,0.193068,0.18974,-0.414286,-0.48,-0.414634,-0.992931,0.431579,-0.98999,-0.963505,NON_ULCER
0.565574,0.283821,0.121037,-0.457143,-0.52,-0.463415,-0.996431,0.473684,-0.988668,0.226454,NON_ULCER
0.008197,-0.171141,-0.167818,-0.585714,-0.666667,-0.837398,-0.933971,0.410526,-0.573967,-0.747978,ULCER
0.254098,0.045415,-0.171994,-0.485714,-0.653333,-0.300813,-0.986432,0.410526,-0.771149,-0.645279,ULCER
-0.245902,-0.385256,-0.106104,-0.428571,-0.653333,-0.780488,-0.936177,0.178947,-0.640832,-0.663627,ULCER
0.02459,-0.198602,-0.120859,-0.414286,-0.733333,-0.902439,-0.902619,0.473684,-0.686094,-0.685447,ULCER
-0.57377,-0.737421,0.015016,-0.442857,-0.56,-0.98374,-0.647398,-0.305263,-0.563173,-0.831537,ULCER
0.221311,-0.043167,-0.114466,-0.6,-0.72,-0.837398,-0.960072,0.494737,-0.428564,-0.731818,ULCER
-0.106557,-0.254467,-0.124648,-0.542857,-0.68,-0.861789,-0.943881,0.410526,-0.788248,-0.815085,ULCER
-0.745902,-0.785561,-0.145763,-0.514286,-0.64,-0.788618,-0.297057,-0.431579,-0.344268,-0.64185,ULCER
-0.352459,-0.50248,-0.127297,-0.6,-0.64,-0.95935,-0.816204,0.389474,-0.80606,-0.735767,ULCER
-0.516393,-0.803265,-0.129074,-0.528571,-0.653333,-0.869919,-0.690424,0.010526,-0.869122,-0.800711,ULCER
-0.409836,-0.602318,-0.022069,-0.471429,-0.573333,-0.804878,-0.904105,0.031579,-0.872539,-0.861636,ULCER
-0.090164,-0.32676,-0.186846,-0.614286,-0.64,-0.764228,-0.857178,0.494737,-0.711028,-0.727384,ULCER
-0.360656,-0.51363,-0.188856,-0.6,-0.653333,-0.764228,-0.836278,0.368421,-0.723452,-0.766897,ULCER
-0.229508,-0.552969,0.037009,-0.485714,-0.56,-0.788618,-0.748146,-0.073684,-0.68575,-0.877986,ULCER
-0.377049,-0.535249,-0.126979,-0.557143,-0.613333,-0.837398,-0.948451,0.431579,-0.728559,-0.81643,ULCER
0.303279,0.081925,-0.207761,-0.442857,-0.666667,-0.471545,-0.979811,0.368421,-0.287463,-0.770725,ULCER
0.172131,0.154267,-0.216062,-0.657143,-0.693333,-0.796748,-0.993084,0.557895,-0.630398,-0.814345,ULCER
-0.967213,-0.909642,-0.187935,-0.642857,-0.653333,-0.398374,0.735812,-0.242105,-0.149722,-0.517274,ULCER
0.229508,0.071987,-0.301596,-0.628571,-0.733333,-0.845528,-0.989959,0.536842,-0.820927,-0.883773,ULCER
0.122951,-0.104789,-0.079274,-0.371429,-0.626667,-0.682927,-0.945279,0.305263,-0.02851,-0.808982,ULCER
