@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-41,43-72,75-77,79-103,105-130,132-146,148-158,160-185'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_b_intensity2 numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_entropy numeric
@attribute haralick_luv_v_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.171548,-0.533333,0.058982,0.326903,-0.990968,0.317911,-0.47813,-0.936682,0.482417,0.051616,NON_ULCER
0.506276,-0.466667,0.104695,0.636932,-0.993848,0.518065,-0.248898,-0.938968,0.342503,-0.903737,NON_ULCER
0.422594,-0.453333,0.005029,0.532416,-0.985775,0.596037,-0.298782,-0.94147,0.538708,-0.881205,NON_ULCER
0.221757,-0.533333,0.021028,0.479521,-0.973757,0.597999,-0.34557,-0.914598,0.57576,-0.864098,NON_ULCER
0.020921,-0.52,0.003024,0.290731,-0.991092,0.490891,-0.42175,-0.955789,0.60768,-0.9582,NON_ULCER
0.138075,-0.586667,0.127043,0.377813,-0.988828,0.622805,-0.749768,-0.964502,0.413005,-0.955598,NON_ULCER
0.179916,-0.586667,0.130888,0.395548,-0.97373,0.64615,-0.733603,-0.940952,0.529136,-0.69886,NON_ULCER
0.430962,-0.44,0.036122,0.583086,-0.998285,0.315557,-0.31346,-0.946904,0.646768,-0.941449,NON_ULCER
0.246862,-0.506667,0.070762,0.499655,-0.989255,0.543038,-0.326391,-0.93845,0.565573,-0.925707,NON_ULCER
0.146444,-0.533333,0.056881,0.407328,-0.993412,0.50816,-0.430726,-0.955703,0.287941,-0.821773,NON_ULCER
0.230126,-0.306667,-0.219954,0.535773,-0.991816,0.222922,0.059319,-0.936294,0.628719,-0.879604,ULCER
0.104603,-0.32,-0.330937,0.394594,-0.996113,0.450855,-0.662172,-0.969851,0.628829,-0.889183,ULCER
-0.640167,-0.56,-0.453885,0.023416,-0.96331,0.311665,-0.250898,-0.822338,0.563963,-0.78834,ULCER
0.25523,-0.426667,-0.068183,0.369466,-0.970737,0.721683,-0.265304,-0.793655,0.450673,-0.905499,ULCER
0.213389,-0.44,-0.046414,0.447027,-0.977217,0.733607,-0.403781,-0.847873,0.531335,-0.847352,ULCER
0.221757,-0.346667,-0.154149,0.588099,-0.987575,0.491764,-0.165359,-0.92344,0.58674,-0.905503,ULCER
0.338912,-0.306667,-0.179966,0.649431,-0.990924,0.47699,-0.014209,-0.918609,0.540736,-0.913777,ULCER
0.305439,-0.306667,-0.221051,0.597643,-0.993369,0.266154,0.019844,-0.931765,0.399025,-0.931685,ULCER
-0.25523,-0.373333,-0.338994,0.385267,-0.89909,0.744286,-0.510183,-0.921499,0.259536,-0.808208,ULCER
0.280335,-0.453333,-0.054681,0.546289,-0.987605,0.687164,-0.202191,-0.88915,0.398564,-0.82145,ULCER
-0.07113,-0.413333,-0.227602,0.430312,-0.956004,0.530414,-0.074629,-0.874442,0.603628,-0.853696,ULCER
-0.004184,-0.333333,-0.370823,0.479582,-0.970068,0.697901,-0.525447,-0.948845,0.14802,-0.89747,ULCER
-0.456067,-0.466667,-0.408175,0.044575,-0.963434,0.310617,-0.397743,-0.877547,0.549847,-0.833493,ULCER
-0.656904,-0.586667,-0.445411,0.016904,-0.955683,0.178537,-0.374635,-0.870646,0.61587,-0.817078,ULCER
0.824268,-0.546667,0.171357,0.581611,-0.967622,0.888306,-0.216629,-0.362419,0.736643,-0.803972,ULCER
0.414226,-0.426667,0.032564,0.521611,-0.990078,0.799852,-0.319321,-0.787617,0.704962,-0.759975,ULCER
-0.004184,-0.48,-0.13437,0.31566,-0.943665,0.719123,-0.579843,-0.90981,0.536864,-0.804857,ULCER
-0.322176,-0.386667,-0.419847,0.180479,-0.960295,0.255863,-0.424158,-0.930816,0.524799,-0.896477,ULCER
-0.154812,-0.4,-0.355302,0.316072,-0.971361,0.24624,-0.134666,-0.915331,0.526237,-0.876444,ULCER
0.757322,-0.506667,0.132804,0.650705,-0.988391,0.858605,0.160535,-0.618366,0.574406,-0.718075,ULCER
0.422594,-0.44,0.008353,0.521211,-0.987239,0.613481,-0.293574,-0.914728,0.659484,-0.846168,ULCER
0.179916,-0.413333,-0.029705,0.509815,-0.979492,0.770708,-0.300276,-0.827471,0.716512,-0.820406,ULCER
0.046025,-0.413333,-0.155624,0.441584,-0.989368,0.188736,0.39827,-0.850374,0.786834,-0.837875,ULCER
-0.39749,-0.44,-0.426731,0.077124,-0.925663,0.38959,-0.39613,-0.881688,0.793326,-0.809198,ULCER
-0.39749,-0.453333,-0.45783,0.079061,-0.966715,0.341439,-0.528917,-0.896051,0.715587,-0.913446,ULCER
-0.631799,-0.533333,-0.399727,-0.032015,-0.969342,0.222967,-0.352229,-0.826134,0.624329,-0.881488,ULCER
0.665272,-0.426667,0.071953,0.596601,-0.990829,0.654191,0.375841,-0.569367,0.785129,-0.752221,ULCER
0.313808,-0.36,-0.087933,0.537774,-0.991072,0.62543,-0.222286,-0.880308,0.685293,-0.879699,ULCER
0.297071,-0.4,-0.077406,0.514721,-0.993945,0.508461,-0.236773,-0.89493,0.711801,-0.893962,ULCER
0.196653,-0.413333,-0.12291,0.370841,-0.99559,0.466975,-0.565571,-0.970843,0.534753,-0.921974,ULCER
0.096234,-0.4,-0.197727,0.315999,-0.980853,0.275861,-0.181348,-0.952209,0.751975,-0.897834,ULCER
0.046025,-0.413333,-0.111294,0.50386,-0.975596,0.733675,-0.09541,-0.74319,0.737019,-0.843081,ULCER
0.405858,-0.413333,-0.080971,0.501002,-0.976811,0.749631,-0.338181,-0.873105,0.581433,-0.866997,ULCER
0.372385,-0.36,-0.085014,0.564739,-0.992667,0.567398,-0.328831,-0.93569,0.674556,-0.924769,ULCER
0.313808,-0.373333,-0.103291,0.488381,-0.997028,0.328995,-0.220896,-0.940391,0.667027,-0.949801,ULCER
0.297071,-0.4,-0.105207,0.417342,-0.998298,0.42127,-0.515202,-0.957428,0.771474,-0.977913,ULCER
-0.012552,-0.373333,-0.291017,0.276825,-0.973347,0.291583,-0.175079,-0.946904,0.554645,-0.932876,ULCER
-0.046025,-0.346667,-0.297125,0.278959,-0.963401,0.23186,-0.055084,-0.899329,0.677051,-0.918515,ULCER
0.037657,-0.413333,-0.204131,0.387162,-0.95812,0.614643,-0.160637,-0.863573,0.453904,-0.869684,ULCER
0.514644,-0.466667,0.0103,0.485897,-0.984386,0.789091,-0.506065,-0.860855,0.685634,-0.860578,ULCER
0.288703,-0.36,-0.130091,0.510715,-0.990944,0.484564,-0.258111,-0.926287,0.637314,-0.890622,ULCER
0.414226,-0.306667,-0.178536,0.577637,-0.992198,0.418596,-0.403538,-0.926287,0.500739,-0.885379,ULCER
0.372385,-0.36,-0.10546,0.541846,-0.987994,0.461456,-0.289365,-0.934223,0.790973,-0.944205,ULCER
0.263598,-0.386667,-0.152422,0.426296,-0.994694,0.487172,-0.706274,-0.96916,0.602814,-0.958146,ULCER
0.230126,-0.306667,-0.258476,0.455089,-0.990032,0.509793,-0.612793,-0.969937,0.447518,-0.946341,ULCER
0.079498,-0.32,-0.34439,0.317992,-0.99172,0.204186,-0.201954,-0.938666,0.690416,-0.957331,ULCER
0.029289,-0.36,-0.343629,0.269471,-0.978491,0.105316,0.021662,-0.936596,0.646958,-0.866618,ULCER
0.472803,-0.44,-0.037782,0.293885,-0.956428,0.782191,-0.260724,-0.729863,0.622387,-0.764689,ULCER
0.263598,-0.386667,-0.107493,0.347883,-0.978172,0.646623,-0.237059,-0.892428,0.591894,-0.6911,ULCER
0.012552,-0.413333,-0.277325,0.262935,-0.933475,0.688902,-0.239711,-0.903125,0.596963,-0.791466,ULCER
0.447699,-0.32,-0.15956,0.610026,-0.967889,0.554482,-0.244657,-0.929263,0.613959,-0.856953,ULCER
0.481172,-0.346667,-0.061804,0.662022,-0.996359,0.614448,-0.663605,-0.951304,0.577492,-0.934847,ULCER
0.405858,-0.293333,-0.196017,0.548052,-0.99168,0.331505,0.107637,-0.919429,0.644963,-0.908644,ULCER
0.221757,-0.293333,-0.29501,0.436061,-0.997942,0.068923,-0.310841,-0.970239,0.575315,-0.953802,ULCER
0.037657,-0.346667,-0.345,0.358239,-0.966889,0.666817,-0.697835,-0.940348,0.315156,-0.81689,ULCER
-0.246862,-0.373333,-0.35659,0.303905,-0.955118,0.690236,-0.777462,-0.961957,0.151824,-0.863754,ULCER
0.062762,-0.413333,-0.284802,0.249269,-0.902178,0.724479,-0.685914,-0.943324,0.338534,-0.711337,ULCER
-0.012552,-0.413333,-0.228595,0.370882,-0.956879,0.693849,-0.480581,-0.934568,0.610743,-0.813858,ULCER
0.046025,-0.386667,-0.21542,0.467548,-0.988721,0.508154,-0.657859,-0.951951,0.75259,-0.918638,ULCER
0.405858,-0.32,-0.142148,0.648302,-0.986242,0.663477,-0.237345,-0.914814,0.570383,-0.896537,ULCER
0.405858,-0.306667,-0.19243,0.58123,-0.990937,0.27163,0.083111,-0.93776,0.716843,-0.937001,ULCER
-0.280335,-0.56,-0.000614,0.321685,-0.991413,0.272477,-0.257078,-0.920076,0.541059,-0.882543,NON_ULCER
-0.380753,-0.506667,-0.145958,0.303805,-0.984908,0.112375,-0.24591,-0.937501,0.490507,-0.920444,NON_ULCER
-0.472803,-0.493333,-0.249987,0.356574,-0.965087,0.544916,-0.787761,-0.960793,0.468008,-0.613457,NON_ULCER
0.112971,-0.56,-0.025615,0.15116,-0.930418,0.565782,-0.438297,-0.877375,0.408891,-0.911777,NON_ULCER
-0.414226,-0.493333,-0.233608,0.2597,-0.988843,0.068609,-0.518988,-0.9529,0.673414,-0.961656,NON_ULCER
-0.464435,-0.48,-0.298011,0.218083,-0.979506,0.042275,-0.327404,-0.953503,0.644171,-0.96046,NON_ULCER
-0.422594,-0.493333,-0.178584,0.36573,-0.972036,0.523535,-0.871666,-0.971705,0.391848,-0.688115,NON_ULCER
-0.205021,-0.4,-0.283389,-0.017852,-0.898024,0.495265,-0.568626,-0.883025,0.598044,-0.917395,NON_ULCER
-0.062762,-0.586667,0.11623,0.307181,-0.976703,0.555247,-0.327565,-0.777653,0.539124,-0.908704,NON_ULCER
-0.355649,-0.546667,-0.056458,0.28812,-0.985548,0.129839,-0.015264,-0.887684,0.366193,-0.825388,NON_ULCER
-0.439331,-0.493333,-0.301765,0.22783,-0.946748,0.205783,-0.352511,-0.941124,0.53342,-0.968535,NON_ULCER
-0.598326,-0.533333,-0.408387,0.01883,-0.732439,0.48927,-0.338144,-0.902176,0.500504,-0.823564,NON_ULCER
-0.464435,-0.506667,-0.305166,0.224638,-0.890013,0.358963,-0.3184,-0.918049,0.552259,-0.87604,NON_ULCER
-0.389121,-0.546667,-0.054953,0.400136,-0.993558,0.062994,-0.555277,-0.960361,0.442365,-0.407939,NON_ULCER
-0.380753,-0.493333,-0.131297,0.191118,-0.92332,0.597298,-0.768568,-0.926848,0.616522,-0.951231,NON_ULCER
-0.104603,-0.573333,0.050372,0.362156,-0.971094,0.558886,-0.349566,-0.878712,0.302832,-0.938637,NON_ULCER
0.25523,-0.586667,0.189311,0.453818,-0.959104,0.816038,-0.355551,-0.774246,0.247313,-0.892514,NON_ULCER
0.313808,-0.613333,0.180284,0.415113,-0.994796,0.496664,-0.372615,-0.901227,0.786101,-0.909906,NON_ULCER
0.112971,-0.653333,0.192128,0.342026,-0.981113,0.717663,-0.819575,-0.900364,0.324165,-0.919778,NON_ULCER
0.171548,-0.573333,0.100777,0.45426,-0.994783,0.614112,-0.309601,-0.898165,0.742751,-0.912059,NON_ULCER
0.121339,-0.466667,0.013085,0.46891,-0.988301,0.548861,-0.267789,-0.904635,0.788768,-0.935201,NON_ULCER
-0.004184,-0.413333,-0.150072,0.422278,-0.988565,0.277227,-0.256819,-0.927193,0.704945,-0.928863,NON_ULCER
-0.112971,-0.493333,-0.018846,0.442881,-0.985263,0.221747,-0.253206,-0.913132,0.623451,-0.223263,NON_ULCER
0.774059,-0.68,0.265281,0.497105,-0.996795,0.60462,-0.37466,-0.935129,0.789845,-0.937851,NON_ULCER
0.631799,-0.6,0.203098,0.425208,-0.995615,0.567738,-0.380997,-0.935862,0.508506,-0.937511,NON_ULCER
0.656904,-0.653333,0.223924,0.404548,-0.994764,0.599686,-0.244849,-0.842869,0.688318,-0.924991,NON_ULCER
0.67364,-0.64,0.212072,0.388963,-0.993688,0.678138,-0.467013,-0.814143,0.578999,-0.874541,NON_ULCER
-0.464435,-0.493333,-0.29574,0.261044,-0.940667,-0.019158,-0.261471,-0.925597,0.398625,-0.947721,NON_ULCER
-0.589958,-0.52,-0.495987,-0.014197,-0.820104,0.32098,-0.32766,-0.882723,0.597687,-0.872809,NON_ULCER
-0.405858,-0.546667,-0.077857,0.314986,-0.993002,0.139454,-0.548849,-0.963165,0.410524,-0.921296,NON_ULCER
-0.389121,-0.533333,-0.064988,0.402192,-0.998822,-0.020776,-0.644926,-0.968859,0.371235,-0.510145,NON_ULCER
-0.154812,-0.52,-0.035348,0.328263,-0.994401,-0.098248,-0.401863,-0.95773,0.581942,-0.981319,NON_ULCER
-0.154812,-0.52,-0.016353,0.373754,-0.993059,0.267638,-0.339849,-0.945869,0.377364,-0.970564,NON_ULCER
-0.112971,-0.52,-0.012035,0.349858,-0.993083,0.220766,-0.329837,-0.939442,0.652029,-0.956736,NON_ULCER
-0.112971,-0.533333,-0.003431,0.315234,-0.99732,0.037839,-0.35867,-0.94781,0.661488,-0.968361,NON_ULCER
0.154812,-0.586667,0.144116,0.424078,-0.996091,0.398437,-0.319466,-0.909854,0.751427,-0.92666,NON_ULCER
0.121339,-0.586667,0.096016,0.46857,-0.990907,0.542326,-0.269519,-0.892083,0.731519,-0.867825,NON_ULCER
-0.012552,-0.44,-0.129809,0.393509,-0.990079,0.265067,-0.197744,-0.906748,0.706316,-0.899016,NON_ULCER
-0.012552,-0.52,0.040903,0.48068,-0.976553,0.332782,-0.303585,-0.925683,0.612281,-0.257305,NON_ULCER
0.598326,-0.586667,0.150877,0.385021,-0.998748,0.318827,-0.555264,-0.958248,0.812303,-0.9602,NON_ULCER
0.606695,-0.6,0.18408,0.416253,-0.998249,0.3807,-0.307704,-0.954582,0.726102,-0.959743,NON_ULCER
0.615063,-0.626667,0.215094,0.461536,-0.999658,0.600893,-0.728576,-0.971619,0.726642,-0.947614,NON_ULCER
-0.481172,-0.52,-0.223268,0.322747,-0.977412,0.089889,-0.3315,-0.913045,0.592602,-0.927894,NON_ULCER
0.087866,-0.573333,0.1079,0.41323,-0.995163,0.362086,-0.298827,-0.925554,0.612058,-0.916185,NON_ULCER
-0.07113,-0.493333,-0.046148,0.407474,-0.967743,0.361604,-0.212725,-0.911665,0.642297,-0.928653,NON_ULCER
-0.079498,-0.52,0.043528,0.458651,-0.982023,0.254902,-0.065501,-0.925726,0.652858,-0.331205,NON_ULCER
0.598326,-0.586667,0.151084,0.445484,-0.99838,0.465068,-0.537868,-0.941685,0.750148,-0.945305,NON_ULCER
0.656904,-0.613333,0.19207,0.417272,-0.997488,0.301486,-0.16401,-0.923699,0.770416,-0.936996,NON_ULCER
0.062762,-0.586667,0.115757,0.391528,-0.997183,0.390897,-0.461863,-0.916453,0.673979,-0.940974,NON_ULCER
-0.037657,-0.56,0.070434,0.384886,-0.997183,-0.006297,-0.153878,-0.929824,0.645838,-0.946774,NON_ULCER
-0.154812,-0.533333,0.00925,0.452525,-0.994543,0.307758,-0.282797,-0.940477,0.610104,-0.386642,NON_ULCER
0.481172,-0.533333,0.115865,0.295179,-0.986198,0.600729,-0.389768,-0.92564,0.517128,-0.913797,NON_ULCER
0.472803,-0.586667,0.142349,0.323747,-0.993343,0.566404,-0.326834,-0.90623,0.696344,-0.95723,NON_ULCER
-0.004184,-0.573333,0.080075,0.348655,-0.995911,0.170585,-0.244332,-0.920593,0.603999,-0.926587,NON_ULCER
-0.138075,-0.52,0.007717,0.450542,-0.9785,0.232503,-0.213698,-0.938537,0.380007,-0.908025,NON_ULCER
-0.271967,-0.506667,-0.074508,0.46088,-0.989582,0.232587,-0.280519,-0.946473,0.559373,-0.276737,NON_ULCER
0.380753,-0.533333,0.070454,0.257965,-0.995795,0.353494,-0.356035,-0.944144,0.743585,-0.942206,NON_ULCER
-0.087866,-0.573333,0.053689,0.341223,-0.995364,-0.021635,-0.210475,-0.93142,0.53557,-0.93588,NON_ULCER
-0.313808,-0.533333,-0.055247,0.357914,-0.981651,0.249083,-0.188649,-0.943238,0.576148,-0.928708,NON_ULCER
-0.313808,-0.52,-0.064746,0.446158,-0.98527,0.283657,-0.293245,-0.928961,0.511892,-0.498411,NON_ULCER
0.271967,-0.573333,0.090912,0.262239,-0.995082,0.164968,-0.392539,-0.940607,0.726945,-0.964026,NON_ULCER
-0.372385,-0.546667,-0.111123,-0.051951,-0.955507,0.489426,-0.663659,-0.840238,0.590898,-0.951685,ULCER
-0.481172,-0.6,-0.031553,-0.083494,-0.919387,0.597046,-0.762194,-0.870388,0.390284,-0.91512,ULCER
-0.39749,-0.56,-0.075821,0.012074,-0.905107,0.550607,-0.604175,-0.859001,0.845463,-0.91393,ULCER
-0.280335,-0.613333,0.116107,0.305978,-0.92147,0.737892,-0.249453,-0.663827,0.772676,-0.850959,ULCER
-0.146444,-0.613333,0.099536,0.31216,-0.924389,0.762102,-0.409002,-0.713084,0.878877,-0.886699,ULCER
-0.138075,-0.626667,0.129861,0.325827,-0.893792,0.809112,-0.475144,-0.6797,0.595388,-0.791504,ULCER
-0.138075,-0.693333,0.233987,0.346011,-0.912063,0.700545,-0.414118,-0.859906,0.778879,-0.843862,ULCER
-0.029289,-0.72,0.33643,0.507684,-0.992302,0.787015,-0.412856,-0.835709,0.791652,-0.853276,ULCER
-0.497908,-0.506667,-0.383112,-0.349744,-0.943401,0.191749,-0.578854,-0.926848,0.779534,-0.957448,ULCER
-0.430962,-0.493333,-0.277038,-0.200872,-0.900034,0.438004,-0.458443,-0.86849,0.809426,-0.927877,ULCER
-0.338912,-0.586667,0.070013,0.209641,-0.889661,0.71455,-0.518389,-0.813841,0.677685,-0.813254,ULCER
0.054393,-0.653333,0.238631,0.469815,-0.978519,0.789609,-0.583656,-0.85046,0.807499,-0.765489,ULCER
-0.263598,-0.6,0.107785,0.250549,-0.922441,0.644394,-0.421999,-0.836744,0.843268,-0.908502,ULCER
-0.338912,-0.56,-0.005721,0.127739,-0.936642,0.425413,-0.160104,-0.723479,0.911263,-0.899026,ULCER
-0.322176,-0.6,0.058722,0.243828,-0.887559,0.763888,-0.518239,-0.736332,0.762932,-0.86806,ULCER
0.046025,-0.72,0.307235,0.534133,-0.988761,0.827887,-0.566749,-0.795812,0.67256,-0.608867,ULCER
-0.263598,-0.6,0.164503,0.280742,-0.931358,0.790531,-0.522785,-0.758891,0.867995,-0.583388,ULCER
-0.355649,-0.613333,0.080045,0.209965,-0.838845,0.713287,-0.717283,-0.785633,0.689518,-0.824288,ULCER
-0.472803,-0.52,-0.14444,-0.046116,-0.837492,0.439745,-0.209148,-0.71192,0.532993,-0.878447,ULCER
-0.338912,-0.466667,0.042389,0.268697,-0.749935,0.763881,-0.73322,-0.847269,0.428739,-0.867867,ULCER
-0.179916,-0.653333,0.191087,0.414144,-0.930761,0.581893,-0.394307,-0.782958,0.637464,-0.856256,ULCER
-0.062762,-0.693333,0.28711,0.547571,-0.995801,0.558069,-0.202011,-0.830706,0.644178,-0.860999,ULCER
-0.129707,-0.666667,0.207853,0.375064,-0.869039,0.755886,-0.378024,-0.771615,0.838222,-0.81008,ULCER
0.029289,-0.72,0.359813,0.561192,-0.990749,0.781785,-0.682136,-0.802023,0.736304,-0.768567,ULCER
-0.364017,-0.506667,-0.152212,-0.116453,-0.932858,0.210153,-0.242992,-0.771011,0.7949,-0.892068,ULCER
-0.313808,-0.613333,0.088779,0.280226,-0.873366,0.725725,-0.260368,-0.695616,0.378691,-0.693357,ULCER
-0.355649,-0.52,-0.113466,-0.092805,-0.859717,0.533106,-0.354573,-0.705622,0.730995,-0.850177,ULCER
-0.39749,-0.533333,-0.155781,-0.086587,-0.909845,0.285977,-0.286243,-0.826306,0.747307,-0.920292,ULCER
-0.305439,-0.56,-0.039473,0.211842,-0.938417,0.670876,-0.618728,-0.824797,0.637109,-0.894276,ULCER
-0.313808,-0.533333,-0.120904,0.030757,-0.974948,0.370039,-0.429499,-0.865427,0.783094,-0.921476,ULCER
-0.280335,-0.613333,0.096109,0.328992,-0.899997,0.76318,-0.765064,-0.758977,0.342078,-0.928302,ULCER
-0.205021,-0.68,0.248716,0.330546,-0.909461,0.78069,-0.607597,-0.743837,0.50728,-0.922749,ULCER
-0.104603,-0.706667,0.337334,0.524021,-0.993713,0.81133,-0.458239,-0.837046,0.788439,-0.873462,ULCER
-0.422594,-0.533333,-0.015788,0.117056,-0.569979,0.757723,-0.595285,-0.733399,0.530529,-0.856114,ULCER
-0.405858,-0.546667,-0.07856,-0.041388,-0.959051,0.521935,-0.773605,-0.88406,0.698382,-0.918771,ULCER
-0.330544,-0.586667,0.128984,0.228396,-0.780406,0.721838,-0.631369,-0.792102,0.568164,-0.874843,ULCER
-0.34728,-0.506667,-0.178764,-0.097864,-0.954035,0.168802,-0.154547,-0.835709,0.873969,-0.94493,ULCER
-0.322176,-0.64,0.133928,0.215149,-0.848055,0.690144,-0.31814,-0.757855,0.515155,-0.887494,ULCER
-0.087866,-0.653333,0.221148,0.471739,-0.996574,0.276418,-0.192643,-0.91641,0.788634,-0.846756,NON_ULCER
-0.112971,-0.666667,0.222186,0.435856,-0.996128,0.385834,-0.440949,-0.93776,0.833539,-0.121618,NON_ULCER
0.171548,-0.64,0.238692,0.541264,-0.99744,0.696197,-0.428648,-0.935474,0.90161,-0.882559,NON_ULCER
0.096234,-0.64,0.243566,0.549781,-0.997851,0.721646,-0.406778,-0.951433,0.893093,-0.891927,NON_ULCER
-0.062762,-0.68,0.273749,0.551713,-0.998245,0.60374,-0.2917,-0.936207,0.804773,-0.90107,NON_ULCER
0.205021,-0.653333,0.247974,0.552311,-0.997935,0.687473,-0.37398,-0.953417,0.853644,-0.902967,NON_ULCER
-0.16318,-0.653333,0.225054,0.504783,-0.996869,0.576585,-0.401328,-0.93983,0.889587,0.122411,NON_ULCER
0.238494,-0.653333,0.243451,0.547498,-0.998268,0.621544,-0.456815,-0.950657,0.859562,-0.92272,NON_ULCER
0.087866,-0.666667,0.27759,0.58473,-0.997824,0.637999,-0.333868,-0.932541,0.884543,-0.875617,NON_ULCER
0.054393,-0.666667,0.285769,0.597659,-0.999117,0.681941,-0.37234,-0.965882,0.803488,-0.871551,NON_ULCER
-0.238494,-0.666667,0.27645,0.416942,-0.992434,0.4584,-0.21613,-0.899372,0.834097,-0.942274,NON_ULCER
0.054393,-0.653333,0.252003,0.537829,-0.997693,0.608164,-0.411308,-0.937286,0.73026,-0.939664,NON_ULCER
-0.020921,-0.666667,0.237664,0.528634,-0.998225,0.384932,-0.371366,-0.957385,0.784716,-0.962659,NON_ULCER
-0.029289,-0.64,0.219084,0.485392,-0.997753,0.455288,-0.435274,-0.952382,0.780193,-0.955309,NON_ULCER
-0.012552,-0.64,0.207549,0.479495,-0.994663,0.592737,-0.533169,-0.914469,0.764328,-0.139369,NON_ULCER
0.25523,-0.653333,0.254348,0.564639,-0.997182,0.737838,-0.652931,-0.950657,0.780825,-0.819485,NON_ULCER
-0.221757,-0.72,0.324516,0.430958,-0.995739,0.455174,-0.271915,-0.912916,0.889609,-0.850547,NON_ULCER
0.129707,-0.64,0.237638,0.519626,-0.997091,0.679541,-0.365724,-0.949276,0.916866,-0.85216,NON_ULCER
-0.138075,-0.68,0.283127,0.533813,-0.996132,0.729714,-0.375125,-0.927279,0.915496,-0.915286,NON_ULCER
0.046025,-0.653333,0.25249,0.537906,-0.998116,0.638224,-0.340295,-0.924864,0.851846,-0.882802,NON_ULCER
-0.054393,-0.666667,0.268342,0.531934,-0.994665,0.604104,-0.35938,-0.890056,0.826641,-0.546334,NON_ULCER
0.020921,-0.693333,0.295241,0.556477,-0.993231,0.637307,-0.359048,-0.915504,0.864218,-0.865211,NON_ULCER
0.179916,-0.666667,0.270307,0.576733,-0.997217,0.566287,-0.315265,-0.943022,0.825249,-0.926886,NON_ULCER
0.062762,-0.666667,0.27329,0.577817,-0.998155,0.618112,-0.381963,-0.942893,0.944036,-0.924652,NON_ULCER
0.112971,-0.666667,0.294404,0.61685,-0.996451,0.644167,-0.349724,-0.953676,0.866614,-0.899016,NON_ULCER
0.020921,-0.666667,0.267965,0.55298,-0.997328,0.601474,-0.504074,-0.942332,0.7621,-0.91514,NON_ULCER
-0.012552,-0.666667,0.255281,0.536097,-0.994573,0.610255,-0.515639,-0.926718,0.658823,-0.955701,NON_ULCER
-0.029289,-0.653333,0.227392,0.500234,-0.997709,0.540656,-0.430164,-0.953633,0.849369,-0.969236,NON_ULCER
-0.154812,-0.666667,0.258015,0.436763,-0.978379,0.508057,-0.232053,-0.907352,0.81015,-0.885455,NON_ULCER
-0.16318,-0.653333,0.23685,0.530431,-0.994422,0.599285,-0.690041,-0.950312,0.816456,-0.279593,NON_ULCER
0.121339,-0.653333,0.246084,0.540698,-0.995745,0.63475,-0.417953,-0.928444,0.823092,-0.87521,NON_ULCER
0.054393,-0.653333,0.265194,0.56839,-0.995871,0.626218,-0.352254,-0.940391,0.870453,-0.874971,NON_ULCER
0.297071,-0.68,0.31196,0.65609,-0.999114,0.740513,-0.627051,-0.956393,0.834905,-0.883285,NON_ULCER
-0.138075,-0.666667,0.240949,0.476555,-0.997868,0.397049,-0.2592,-0.942462,0.760087,-0.204308,NON_ULCER
0.238494,-0.64,0.255637,0.585249,-0.998151,0.757641,-0.538997,-0.942807,0.78674,-0.848465,NON_ULCER
0.138075,-0.653333,0.2478,0.561325,-0.999371,0.511582,-0.360885,-0.972525,0.876666,-0.93114,NON_ULCER
0.012552,-0.666667,0.276663,0.562212,-0.994611,0.547095,-0.394048,-0.924173,0.893047,-0.86509,NON_ULCER
0.029289,-0.706667,0.323515,0.602626,-0.989497,0.776331,-0.489439,-0.934137,0.757215,-0.8322,NON_ULCER
0.355649,-0.413333,0.003231,0.540525,-0.989094,0.697777,-0.639641,-0.872889,0.508753,-0.877822,ULCER
0.414226,-0.506667,0.090258,0.512259,-0.992651,0.678551,-0.396832,-0.859259,0.693353,-0.841371,ULCER
0.456067,-0.466667,0.032977,0.513376,-0.992489,0.641487,-0.388643,-0.927279,0.649113,-0.902733,ULCER
0.305439,-0.466667,0.040739,0.358536,-0.989618,0.43657,0.338229,-0.76398,0.695528,-0.915369,ULCER
0.556485,-0.453333,0.045412,0.551877,-0.997838,0.490511,-0.430198,-0.922319,0.650208,-0.914771,ULCER
0.472803,-0.426667,0.004081,0.512383,-0.992752,0.622276,-0.382449,-0.873881,0.662327,-0.90249,ULCER
0.012552,-0.44,-0.115454,0.273536,-0.962846,0.67626,-0.792341,-0.867455,0.215698,-0.921549,ULCER
0.154812,-0.52,0.011268,0.34781,-0.986487,0.617251,-0.450848,-0.846708,0.676962,-0.905441,ULCER
0.221757,-0.533333,0.098498,0.487567,-0.989473,0.816909,-0.405476,-0.834976,0.332338,-0.842003,ULCER
0.48954,-0.52,0.123392,0.622189,-0.99487,0.615379,-0.220336,-0.829671,0.703677,-0.885881,ULCER
0.497908,-0.493333,0.083666,0.535412,-0.976967,0.744367,-0.352349,-0.858785,0.667923,-0.860581,ULCER
0.506276,-0.52,0.129606,0.621282,-0.996161,0.4139,0.028595,-0.876426,0.808951,-0.909825,ULCER
