@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-24,26-31,33-48,50-72,74,76-77,79-101,103-115,117-127,129-137,139-146,148,150-166,168,170,172-174,176-185'

@attribute color_bgr_b_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_r_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_a_correlation numeric
@attribute haralick_luv_v_energy numeric
@attribute haralick_bgr_br_energy numeric
@attribute haralick_lab_ab_contrast numeric
@attribute haralick_lab_ab_entropy numeric
@attribute lbph_bgr_r_entropy numeric
@attribute wavelet_bgr_b_3_lh_entropy numeric
@attribute wavelet_bgr_b_3_hl_entropy numeric
@attribute wavelet_bgr_g_3_lh_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.5326,-0.581345,0.09375,-0.583129,0.319975,-0.372916,-0.989136,-0.96772,-0.941236,-0.804393,-0.887918,-0.858336,0.907563,0.664483,0.286873,0.286939,0.286807,-0.902083,NON_ULCER
-0.368035,-0.28793,0.1875,-0.289152,0.138652,-0.337762,-0.993153,-0.989451,-0.95796,-0.786677,-0.889039,-0.948287,0.914745,0.605181,0.216346,0.216409,0.216284,-0.87903,NON_ULCER
-0.524747,-0.570131,0.09375,-0.571764,0.311056,-0.366028,-0.995295,-0.974178,-0.933254,-0.665248,-0.864763,-0.878405,0.888145,0.685576,0.311594,0.311661,0.311527,-0.933563,NON_ULCER
-0.546015,-0.546701,0.15625,-0.54823,0.213089,-0.293531,-0.991998,-0.972603,-0.849338,-0.518621,-0.767194,-0.821423,0.781119,0.719565,0.470539,0.470615,0.470464,-0.299839,NON_ULCER
-0.60068,-0.575019,0.0625,-0.576615,0.16396,-0.324566,-0.995409,-0.980819,-0.944858,-0.789641,-0.903156,-0.897112,0.912483,0.511049,0.277879,0.277945,0.277814,-0.897616,NON_ULCER
-0.427121,-0.347713,0.15625,-0.349062,0.123824,-0.317929,-0.997247,-0.980238,-0.963966,-0.830344,-0.935952,-0.923882,0.941124,0.330538,0.186334,0.186395,0.186273,-0.875293,NON_ULCER
-0.414295,-0.34255,0.34375,-0.344306,0.135306,-0.305191,-0.991089,-0.963783,-0.973437,-0.91997,-0.945197,-0.843642,0.969253,-0.188633,0.12193,0.123914,0.123799,-0.8791,NON_ULCER
-0.615493,-0.631478,0,-0.633072,0.244076,-0.342634,-0.989663,-0.968132,-0.962232,-0.832905,-0.912957,-0.848373,0.950233,0.294457,0.202786,0.202848,0.202724,-0.880694,NON_ULCER
-0.512757,-0.535188,0.125,-0.536691,0.270687,-0.35851,-0.997684,-0.991841,-0.959345,-0.707795,-0.883492,-0.962013,0.899831,0.781472,0.213271,0.213334,0.213209,-0.968953,NON_ULCER
-0.562794,-0.602256,0.125,-0.604412,0.29328,-0.337662,-0.995827,-0.993735,-0.956582,-0.758151,-0.878053,-0.945635,0.907818,0.75145,0.226374,0.226437,0.226311,-0.950703,NON_ULCER
-0.530855,-0.562759,0.125,-0.564708,0.282332,-0.351401,-0.993565,-0.984138,-0.945381,-0.759211,-0.858727,-0.928469,0.889506,0.784681,0.272012,0.272077,0.270773,-0.88401,NON_ULCER
-0.34808,-0.224778,0.03125,-0.225962,0.109013,-0.393726,-0.99906,-0.995014,-0.964299,-0.754554,-0.866395,-0.971438,0.907367,0.815886,0.191919,0.19198,0.191858,-0.971355,NON_ULCER
-0.309132,-0.201247,0.0625,-0.202384,0.130877,-0.393237,-0.997449,-0.985638,-0.952896,-0.782359,-0.886266,-0.944918,0.904865,0.788165,0.244547,0.244611,0.244483,-0.94618,NON_ULCER
-0.505748,-0.510283,0.21875,-0.511363,0.233838,-0.326178,-0.994597,-0.983796,-0.962442,-0.774279,-0.902426,-0.936604,0.933115,0.676014,0.195221,0.195282,0.19516,-0.917838,NON_ULCER
-0.409787,-0.361628,0.21875,-0.36292,0.172424,-0.346559,-0.997901,-0.961482,-0.92623,-0.765788,-0.868171,-0.87285,0.880945,0.688924,0.328879,0.328947,0.328811,-0.776662,NON_ULCER
-0.478267,-0.445348,0.25,-0.446777,0.170894,-0.291618,-0.995209,-0.973101,-0.902906,-0.638302,-0.828766,-0.925244,0.812081,0.856655,0.38078,0.380851,0.380709,-0.370804,NON_ULCER
-0.438793,-0.357403,0.15625,-0.358389,0.123293,-0.340389,-0.997055,-0.985999,-0.955018,-0.659973,-0.891504,-0.960758,0.897279,0.782387,0.233199,0.233262,0.233136,-0.946226,NON_ULCER
-0.421399,-0.352765,0.21875,-0.354356,0.137761,-0.32201,-0.994854,-0.987871,-0.974749,-0.886834,-0.931588,-0.94137,0.952017,0.737132,0.115399,0.115457,0.115342,-0.901599,NON_ULCER
-0.520594,-0.493063,0.25,-0.494099,0.161759,-0.25287,-0.987007,-0.972891,-0.934377,-0.799312,-0.879164,-0.89041,0.895461,0.70954,0.301796,0.301863,0.30173,-0.801271,NON_ULCER
-0.584532,-0.620627,0.0625,-0.622108,0.28401,-0.328147,-0.991995,-0.989038,-0.945474,-0.690604,-0.856515,-0.899154,0.906711,0.678777,0.272012,0.272077,0.271947,-0.929384,NON_ULCER
-0.328938,-0.231129,-0.03125,-0.232324,0.147689,-0.423714,-0.998875,-0.994076,-0.956195,-0.703378,-0.828161,-0.972692,0.885002,0.773713,0.234161,0.234224,0.234098,-0.95266,NON_ULCER
-0.547129,-0.545213,0.1875,-0.546442,0.208194,-0.278728,-0.985053,-0.992573,-0.95983,-0.798846,-0.863372,-0.911518,0.933821,0.584464,0.207024,0.207086,0.206962,-0.939258,NON_ULCER
-0.542603,-0.493158,0.21875,-0.49408,0.123658,-0.248282,-0.984559,-0.988221,-0.956568,-0.826268,-0.897529,-0.925889,0.929066,0.783496,0.221402,0.221465,0.22134,-0.948738,NON_ULCER
-0.303995,-0.210267,0,-0.211961,0.156065,-0.425691,-0.998982,-0.989774,-0.954499,-0.530626,-0.850051,-0.970829,0.875692,0.791039,0.240812,0.240876,0.240748,-0.947431,NON_ULCER
-0.354441,-0.277944,0.0625,-0.279912,0.159259,-0.392467,-0.996462,-0.981974,-0.94452,-0.725713,-0.886292,-0.94585,0.886163,0.718591,0.277048,0.277114,0.276983,-0.910041,NON_ULCER
-0.531975,-0.456618,0.28125,-0.457919,0.08749,-0.242665,-0.995566,-0.981862,-0.909162,-0.530147,-0.839302,-0.917503,0.833172,0.860174,0.367551,0.367622,0.367481,-0.363539,NON_ULCER
-0.40945,-0.340594,0.15625,-0.341558,0.147746,-0.355286,-0.997292,-0.98892,-0.956674,-0.730736,-0.885896,-0.948215,0.911411,0.816213,0.225387,0.225449,0.225324,-0.953634,NON_ULCER
-0.55845,-0.484617,0.3125,-0.485858,0.07613,-0.186746,-0.997891,-0.995212,-0.949768,-0.805363,-0.833771,-0.943628,0.909808,0.52021,0.245119,0.246461,0.246333,-0.944358,NON_ULCER
-0.159139,-0.158784,0.40625,-0.159871,0.244439,-0.378725,-0.979415,-0.755934,-0.94997,-0.917278,-0.929798,-0.805978,0.942471,0.78025,0.244547,0.244611,0.244483,-0.806171,NON_ULCER
-0.381838,-0.287802,0.34375,-0.288497,0.104509,-0.280443,-0.990291,-0.969225,-0.882494,-0.52665,-0.853947,-0.93345,0.784657,0.794729,0.415189,0.415261,0.415116,0.024315,NON_ULCER
-0.303163,-0.214957,-0.0625,-0.216001,0.169999,-0.448897,-0.999465,-0.994344,-0.957059,-0.588216,-0.845127,-0.970291,0.883796,0.644749,0.232233,0.232297,0.23217,-0.937942,NON_ULCER
-0.366087,-0.346413,0.375,-0.348368,0.20423,-0.303727,-0.977142,-0.943801,-0.947349,-0.838475,-0.911639,-0.905748,0.921314,0.776274,0.254584,0.254649,0.25452,-0.936061,NON_ULCER
-0.246263,-0.144906,-0.03125,-0.146921,0.163644,-0.448074,-0.999488,-0.991704,-0.951055,-0.600508,-0.860585,-0.970757,0.867012,0.773298,0.257264,0.257329,0.2572,-0.932166,NON_ULCER
-0.426706,-0.363446,0.4375,-0.365583,0.129187,-0.241529,-0.971725,-0.977353,-0.951616,-0.818025,-0.901877,-0.931193,0.921911,0.686482,0.236077,0.23614,0.236013,-0.935364,NON_ULCER
-0.335111,-0.237912,0.03125,-0.238342,0.142317,-0.409936,-0.998495,-0.988746,-0.960108,-0.709545,-0.900416,-0.969359,0.898897,0.683305,0.2143,0.214362,0.214238,-0.940935,NON_ULCER
-0.382179,-0.276146,0.4375,-0.277914,0.087646,-0.250043,-0.992546,-0.973202,-0.90657,-0.658995,-0.861269,-0.921015,0.839281,0.754006,0.366319,0.366389,0.366249,-0.401741,NON_ULCER
-0.363324,-0.311307,0.15625,-0.311968,0.181292,-0.37177,-0.99673,-0.98543,-0.939426,-0.848588,-0.857841,-0.872563,0.905862,0.756136,0.290873,0.290939,0.290807,-0.802663,NON_ULCER
-0.319903,-0.236697,0.03125,-0.237803,0.160205,-0.408802,-0.998761,-0.98314,-0.949844,-0.82584,-0.879482,-0.939722,0.906128,0.810373,0.258152,0.258217,0.258088,-0.940274,NON_ULCER
-0.240288,-0.142838,0.09375,-0.144329,0.153746,-0.402973,-0.998788,-0.980284,-0.957947,-0.830137,-0.904322,-0.957246,0.912369,0.608332,0.220398,0.220461,0.220335,-0.94851,NON_ULCER
-0.385213,-0.369147,0.125,-0.370483,0.233646,-0.386077,-0.993646,-0.969691,-0.920732,-0.837456,-0.882178,-0.814328,0.900922,0.515121,0.344555,0.344624,0.343566,-0.864645,NON_ULCER
-0.376591,-0.360089,0.1875,-0.361567,0.220775,-0.364546,-0.99076,-0.967068,-0.949489,-0.879256,-0.894835,-0.890517,0.923297,0.637456,0.252784,0.252848,0.25272,-0.888705,NON_ULCER
-0.447398,-0.425115,0.25,-0.426533,0.191037,-0.305999,-0.99404,-0.970213,-0.934066,-0.806817,-0.875223,-0.869553,0.895245,0.663596,0.303325,0.303392,0.303258,-0.813259,NON_ULCER
-0.327194,-0.345771,0.28125,-0.346898,0.264276,-0.362855,-0.978961,-0.825429,-0.923051,-0.851769,-0.892826,-0.802143,0.897472,0.777692,0.333738,0.333806,0.333669,-0.82099,NON_ULCER
-0.399892,-0.420533,0.125,-0.421739,0.283037,-0.403362,-0.99235,-0.920876,-0.96705,-0.887866,-0.929613,-0.906178,0.949472,0.708573,0.171304,0.171364,0.171244,-0.886497,NON_ULCER
-0.285875,-0.27191,0.15625,-0.273034,0.241749,-0.406597,-0.982399,-0.940481,-0.94246,-0.858995,-0.899769,-0.868908,0.924204,0.794102,0.279535,0.2796,0.279469,-0.893959,NON_ULCER
-0.400784,-0.324117,0.21875,-0.325719,0.133145,-0.316995,-0.984196,-0.938758,-0.886148,-0.785585,-0.856079,-0.847155,0.852122,0.884051,0.412556,0.412629,0.412484,-0.145819,NON_ULCER
-0.37791,-0.344662,0.1875,-0.345742,0.201769,-0.363451,-0.996452,-0.979275,-0.92775,-0.830363,-0.873991,-0.864786,0.892804,0.683239,0.324651,0.324718,0.324583,-0.776279,NON_ULCER
-0.009703,0.122469,-0.375,0.121812,0.194916,-0.568047,-0.991832,-0.900496,-0.9189,-0.881004,-0.868854,-0.779315,0.863559,0.703306,0.374239,0.374309,0.374169,-0.806544,ULCER
-0.160347,-0.007145,-0.4375,-0.008123,0.161177,-0.549342,-0.996728,-0.951317,-0.948633,-0.881902,-0.908026,-0.886575,0.890675,0.70091,0.283634,0.283699,0.283568,-0.890743,ULCER
-0.14631,-0.029911,-0.375,-0.030646,0.19385,-0.553669,-0.992575,-0.890139,-0.962828,-0.905254,-0.926724,-0.84375,0.928338,0.71007,0.217365,0.217427,0.217302,-0.877892,ULCER
-0.295846,-0.135597,-0.3125,-0.136577,0.11727,-0.507332,-0.988687,-0.912626,-0.951728,-0.84388,-0.92267,-0.830849,0.904269,0.782356,0.268607,0.268672,0.268542,-0.877725,ULCER
-0.358383,-0.26558,-0.3125,-0.266462,0.186095,-0.530355,-0.995238,-0.91495,-0.966549,-0.878681,-0.929764,-0.909045,0.93045,0.826928,0.195221,0.195282,0.19516,-0.86235,ULCER
-0.490606,-0.41283,-0.34375,-0.414123,0.164966,-0.50101,-0.990462,-0.933531,-0.960148,-0.777661,-0.925179,-0.912163,0.913836,0.641704,0.229318,0.229381,0.229255,-0.826632,ULCER
-0.206399,-0.13005,-0.34375,-0.130009,0.238141,-0.573067,-0.997994,-0.967492,-0.961913,-0.827695,-0.897106,-0.923882,0.914391,0.713323,0.222403,0.222466,0.222341,-0.865088,ULCER
-0.098621,0.006837,-0.375,0.004721,0.215757,-0.570772,-0.996335,-0.943874,-0.966005,-0.835428,-0.918184,-0.9332,0.916785,0.800857,0.200644,0.200706,0.200582,-0.895041,ULCER
-0.098166,0.036904,-0.34375,0.035421,0.179603,-0.539972,-0.996266,-0.964939,-0.960739,-0.847726,-0.90314,-0.901125,0.919508,0.709786,0.226374,0.226437,0.226311,-0.837106,ULCER
-0.437055,-0.309765,-0.3125,-0.311663,0.113275,-0.477477,-0.997662,-0.968712,-0.966236,-0.874277,-0.918981,-0.947319,0.916401,0.580686,0.195221,0.195282,0.19516,-0.946881,ULCER
-0.471145,-0.334762,-0.3125,-0.336104,0.087462,-0.45971,-0.991373,-0.941902,-0.966415,-0.918211,-0.9362,-0.858515,0.9342,0.596006,0.194124,0.194186,0.194063,-0.922904,ULCER
-0.478072,-0.336517,-0.34375,-0.337488,0.068708,-0.457497,-0.978457,-0.87863,-0.962252,-0.883758,-0.940843,-0.844897,0.925358,0.552019,0.218379,0.218442,0.218317,-0.927353,ULCER
-0.338861,-0.190531,-0.375,-0.191204,0.12553,-0.51705,-0.993844,-0.931404,-0.950392,-0.864434,-0.906254,-0.813969,0.900918,0.752738,0.275379,0.275444,0.275313,-0.936124,ULCER
-0.408429,-0.311586,-0.3125,-0.31299,0.171068,-0.522099,-0.995952,-0.964345,-0.956572,-0.811677,-0.897312,-0.905103,0.90177,0.816486,0.247318,0.247382,0.247254,-0.88186,ULCER
-0.296197,-0.195895,-0.34375,-0.196871,0.192733,-0.542276,-0.999157,-0.987265,-0.964821,-0.660645,-0.900193,-0.966492,0.893244,0.516593,0.20597,0.206032,0.205908,-0.877065,ULCER
-0.267622,-0.156908,-0.3125,-0.157099,0.18169,-0.53363,-0.997932,-0.976431,-0.965805,-0.771681,-0.908955,-0.957318,0.904758,0.770439,0.199567,0.199629,0.199506,-0.928094,ULCER
-0.131234,-0.004755,-0.34375,-0.005654,0.188252,-0.554874,-0.989637,-0.963229,-0.97155,-0.875092,-0.929373,-0.914134,0.938028,0.723337,0.165316,0.165375,0.165256,-0.922062,ULCER
-0.075005,-0.009582,-0.375,-0.010717,0.259048,-0.587497,-0.996371,-0.893505,-0.971079,-0.90817,-0.943107,-0.925208,0.941998,0.508638,0.167725,0.167785,0.167665,-0.693547,ULCER
-0.552277,-0.492646,-0.28125,-0.494009,0.15209,-0.467692,-0.968589,-0.815683,-0.921304,-0.768074,-0.907155,-0.632813,0.881126,0.487332,0.362592,0.362662,0.362522,-0.68699,ULCER
-0.274274,-0.176514,-0.375,-0.177561,0.196857,-0.545691,-0.991911,-0.948437,-0.95404,-0.861981,-0.89701,-0.897147,0.905697,0.732632,0.259037,0.259102,0.258973,-0.921805,ULCER
-0.492288,-0.348692,-0.25,-0.350151,0.056446,-0.424335,-0.981158,-0.948199,-0.971148,-0.89316,-0.928916,-0.904637,0.940397,0.548327,0.161664,0.161724,0.161605,-0.916398,ULCER
-0.420475,-0.264996,-0.1875,-0.266309,0.071279,-0.441505,-0.986487,-0.957852,-0.969295,-0.896298,-0.930503,-0.874821,0.940455,0.614385,0.173666,0.173726,0.173606,-0.904755,ULCER
-0.356231,-0.153939,-0.34375,-0.155157,0.054695,-0.473222,-0.989618,-0.961346,-0.958771,-0.879714,-0.920634,-0.867259,0.923477,0.68641,0.23703,0.237093,0.236966,-0.949408,ULCER
-0.309595,-0.139035,-0.40625,-0.139856,0.11407,-0.524228,-0.997273,-0.964328,-0.956531,-0.738152,-0.917425,-0.922843,0.897701,0.755339,0.250973,0.251037,0.250909,-0.947512,ULCER
-0.150748,-0.016154,-0.5,-0.017401,0.18908,-0.574472,-0.995145,-0.958486,-0.959319,-0.874835,-0.900589,-0.902308,0.909151,0.638505,0.239871,0.239935,0.239807,-0.903359,ULCER
-0.363429,-0.255437,-0.3125,-0.25628,0.164311,-0.523574,-0.991726,-0.939186,-0.940289,-0.742928,-0.895575,-0.886145,0.869,0.87498,0.310852,0.310919,0.310784,-0.936358,ULCER
-0.344932,-0.207341,-0.21875,-0.208743,0.118681,-0.474119,-0.987146,-0.941335,-0.953327,-0.864746,-0.919186,-0.839163,0.919955,0.767843,0.257264,0.257329,0.2572,-0.863859,ULCER
-0.745355,-0.724787,-0.3125,-0.725395,0.113213,-0.41785,-0.967948,-0.763024,-0.937983,-0.687668,-0.902088,-0.85167,0.881865,0.341766,0.317467,0.317535,0.3174,-0.863786,ULCER
-0.472144,-0.400354,-0.34375,-0.402069,0.171175,-0.507408,-0.978951,-0.837508,-0.975852,-0.904914,-0.957263,-0.935457,0.947669,0.290098,0.130726,0.130784,0.130668,-0.84251,ULCER
-0.495103,-0.397799,-0.3125,-0.399509,0.127142,-0.480678,-0.988578,-0.824706,-0.970938,-0.821457,-0.951038,-0.939435,0.928,0.643046,0.166523,0.166583,0.166463,-0.835784,ULCER
-0.268798,-0.151371,-0.34375,-0.152336,0.172797,-0.530469,-0.995746,-0.940551,-0.963363,-0.848878,-0.91803,-0.932769,0.913249,0.520511,0.213271,0.213334,0.213209,-0.927949,ULCER
-0.323912,-0.215027,-0.375,-0.216052,0.169719,-0.530712,-0.98901,-0.892158,-0.98501,-0.932399,-0.966916,-0.928612,0.965977,0.309094,0.037433,0.037486,0.03738,-0.883013,ULCER
-0.231248,-0.131683,-0.375,-0.132858,0.208953,-0.564,-0.995802,-0.954899,-0.940204,-0.777879,-0.881954,-0.91589,0.865177,0.73639,0.313073,0.313141,0.313006,-0.881989,ULCER
-0.338958,-0.263925,-0.40625,-0.264695,0.217486,-0.558669,-0.988421,-0.954077,-0.972204,-0.899971,-0.931257,-0.924599,0.942123,0.397998,0.160437,0.160497,0.160378,-0.861009,ULCER
-0.760564,-0.680501,-0.125,-0.681492,-0.074215,-0.233257,-0.921276,-0.833293,-0.927415,-0.726894,-0.912486,-0.734411,0.892908,0.663229,0.339871,0.339939,0.339802,-0.816363,ULCER
-0.431701,-0.28128,-0.21875,-0.282322,0.071259,-0.452689,-0.954938,-0.928553,-0.945133,-0.883042,-0.910981,-0.790568,0.912747,0.717748,0.290873,0.290939,0.290807,-0.860404,ULCER
-0.279218,-0.156809,-0.375,-0.158017,0.173971,-0.548385,-0.993112,-0.926749,-0.931313,-0.809459,-0.875048,-0.856221,0.859271,0.715998,0.341217,0.341285,0.341148,-0.915487,ULCER
-0.481203,-0.377902,-0.28125,-0.378909,0.115103,-0.450868,-0.967739,-0.88544,-0.950209,-0.843987,-0.917265,-0.841922,0.915762,0.796274,0.270314,0.270379,0.270249,-0.890963,ULCER
-0.520155,-0.36525,0.03125,-0.36656,0.007574,-0.335614,-0.960739,-0.962913,-0.959476,-0.875422,-0.906643,-0.744338,0.948454,0.802077,0.220398,0.220461,0.220335,-0.943079,ULCER
-0.158228,-0.07628,-0.34375,-0.077175,0.234961,-0.576623,-0.992574,-0.84909,-0.974272,-0.938332,-0.939685,-0.854071,0.955762,0.475965,0.145305,0.145363,0.145246,-0.920367,ULCER
-0.323633,-0.232534,-0.28125,-0.233463,0.184366,-0.514832,-0.994737,-0.898325,-0.943674,-0.645506,-0.90999,-0.921015,0.876339,0.546813,0.296384,0.296451,0.296318,-0.92641,ULCER
0.001698,0.076658,-0.40625,0.075297,0.256164,-0.599223,-0.998297,-0.860309,-0.955021,-0.893388,-0.923276,-0.895714,0.905732,0.677883,0.257264,0.257329,0.2572,-0.800766,ULCER
-0.476437,-0.403207,-0.3125,-0.40447,0.153198,-0.477821,-0.957808,-0.869483,-0.952097,-0.834343,-0.938493,-0.876433,0.915813,0.511502,0.264295,0.26436,0.26423,-0.694461,ULCER
-0.111472,-0.014104,-0.375,-0.015458,0.220177,-0.564206,-0.996716,-0.928179,-0.969913,-0.911674,-0.935735,-0.935027,0.933846,0.636011,0.17484,0.1749,0.17478,-0.792929,ULCER
-0.138723,-0.041131,-0.34375,-0.042327,0.217707,-0.564983,-0.996198,-0.921826,-0.946175,-0.829503,-0.901107,-0.901842,0.889506,0.706787,0.290873,0.290939,0.290807,-0.886717,ULCER
-0.136356,-0.035917,-0.40625,-0.037723,0.220136,-0.575353,-0.99715,-0.96153,-0.942974,-0.807079,-0.890939,-0.910586,0.869472,0.619901,0.304086,0.304153,0.304019,-0.850934,ULCER
0.141652,0.249801,-0.34375,0.248955,0.223771,-0.577884,-0.99711,-0.957106,-0.966745,-0.883464,-0.923213,-0.887471,0.929629,0.513241,0.193704,0.195282,0.19516,-0.843158,ULCER
-0.361882,-0.271772,-0.40625,-0.272751,0.196862,-0.549171,-0.993922,-0.982328,-0.962067,-0.716067,-0.87679,-0.93431,0.901872,0.521498,0.222403,0.222466,0.222341,-0.918501,ULCER
-0.346974,-0.252523,-0.40625,-0.253205,0.195681,-0.554277,-0.994217,-0.967897,-0.955524,-0.837319,-0.884232,-0.891485,0.899025,0.721552,0.254584,0.254649,0.25452,-0.965284,ULCER
-0.50436,-0.422555,-0.21875,-0.424005,0.142448,-0.464245,-0.971231,-0.939231,-0.964451,-0.883817,-0.918149,-0.871273,0.942495,0.748879,0.203851,0.203913,0.203789,-0.918643,ULCER
-0.458634,-0.353876,-0.3125,-0.355476,0.122532,-0.457881,-0.959462,-0.975029,-0.980117,-0.909246,-0.935847,-0.901735,0.964912,0.610133,0.088489,0.088545,0.088433,-0.950825,ULCER
-0.62465,-0.494185,0.0625,-0.496423,-0.034677,-0.25421,-0.943979,-0.963108,-0.970955,-0.841491,-0.920413,-0.877043,0.952622,0.69781,0.151703,0.151762,0.151644,-0.945499,ULCER
-0.295606,-0.135665,-0.28125,-0.136433,0.108969,-0.476147,-0.995151,-0.918769,-0.974344,-0.89296,-0.949611,-0.945133,0.941175,0.459525,0.138766,0.138824,0.138708,-0.878687,ULCER
-0.496518,-0.381711,0,-0.383325,0.072326,-0.369354,-0.955338,-0.94925,-0.948774,-0.832113,-0.904605,-0.836833,0.929733,0.798834,0.267749,0.267814,0.267684,-0.938875,ULCER
-0.567069,-0.478103,-0.25,-0.479449,0.106939,-0.442957,-0.989412,-0.917695,-0.96674,-0.816411,-0.924116,-0.872599,0.930854,0.501686,0.19081,0.190871,0.190749,-0.861311,ULCER
-0.423771,-0.342345,-0.25,-0.34314,0.172942,-0.491961,-0.997952,-0.980259,-0.955452,-0.715238,-0.893921,-0.954308,0.888953,0.649334,0.248236,0.2483,0.248172,-0.924243,ULCER
-0.260552,-0.161875,-0.3125,-0.162584,0.195823,-0.534791,-0.998116,-0.973495,-0.955636,-0.78846,-0.876685,-0.917718,0.901795,0.74044,0.250064,0.250128,0.25,-0.917602,ULCER
-0.117049,-0.040793,-0.34375,-0.041808,0.243502,-0.575947,-0.997849,-0.939454,-0.944719,-0.856461,-0.879127,-0.902451,0.887362,0.797342,0.295603,0.29567,0.295537,-0.821731,ULCER
-0.324916,-0.242221,-0.34375,-0.243402,0.208767,-0.544211,-0.996595,-0.956354,-0.927198,-0.789496,-0.86725,-0.877473,0.852062,0.864094,0.349821,0.34989,0.349751,-0.885474,ULCER
-0.259863,-0.179381,-0.34375,-0.180568,0.218549,-0.556298,-0.989562,-0.927174,-0.927228,-0.772721,-0.845943,-0.874928,0.853994,0.823793,0.350472,0.350542,0.350403,-0.924571,ULCER
-0.106679,-0.011762,-0.40625,-0.013028,0.231074,-0.583319,-0.999197,-0.967574,-0.951756,-0.852566,-0.883663,-0.914242,0.89118,0.647309,0.271164,0.27123,0.271099,-0.851797,ULCER
0.158018,0.257174,-0.3125,0.256462,0.219594,-0.553964,-0.983587,-0.945545,-0.965193,-0.887611,-0.933515,-0.870771,0.944544,0.4289,0.199567,0.199629,0.199506,-0.785951,ULCER
-0.667635,-0.587998,-0.03125,-0.58932,0.003864,-0.251675,-0.932709,-0.953044,-0.964074,-0.843875,-0.928902,-0.852602,0.947939,0.555373,0.195221,0.195282,0.19516,-0.950884,ULCER
-0.475848,-0.382994,-0.28125,-0.384366,0.129535,-0.457528,-0.966455,-0.925175,-0.966826,-0.884701,-0.942121,-0.881666,0.943777,0.545522,0.189698,0.189759,0.189637,-0.891653,ULCER
-0.359807,-0.204438,-0.25,-0.205385,0.100624,-0.474018,-0.99368,-0.942251,-0.967336,-0.877417,-0.920683,-0.915998,0.92799,0.575531,0.187459,0.18752,0.187398,-0.913188,ULCER
-0.309612,-0.122705,-0.34375,-0.123669,0.083464,-0.483122,-0.994912,-0.930322,-0.96028,-0.893106,-0.928469,-0.865611,0.91825,0.661714,0.22834,0.228403,0.228277,-0.883126,ULCER
-0.334993,-0.192781,-0.25,-0.193768,0.121825,-0.488983,-0.991457,-0.949325,-0.956795,-0.891366,-0.913754,-0.886181,0.911795,0.764026,0.243618,0.243682,0.243554,-0.932745,ULCER
-0.358,-0.255856,-0.28125,-0.258062,0.169704,-0.510684,-0.997899,-0.972068,-0.961677,-0.804069,-0.908739,-0.931228,0.907199,0.759985,0.220398,0.220461,0.220335,-0.912864,ULCER
-0.280574,-0.184246,-0.34375,-0.185233,0.20084,-0.547352,-0.998484,-0.924772,-0.956082,-0.74483,-0.910263,-0.931838,0.89106,0.69736,0.250064,0.250128,0.25,-0.8453,ULCER
-0.210179,-0.145647,-0.34375,-0.146351,0.251336,-0.579887,-0.996889,-0.965461,-0.962899,-0.879199,-0.921126,-0.918112,0.918981,0.729401,0.217365,0.217427,0.217302,-0.913442,ULCER
-0.117889,-0.038909,-0.375,-0.040155,0.24308,-0.581719,-0.996818,-0.930054,-0.962591,-0.911348,-0.92187,-0.872312,0.92803,0.73721,0.21939,0.219453,0.219328,-0.851093,ULCER
-0.125555,-0.014413,-0.375,-0.015515,0.202817,-0.563536,-0.994267,-0.913138,-0.965631,-0.899085,-0.932324,-0.878154,0.928224,0.630216,0.202786,0.202848,0.202724,-0.86372,ULCER
0.904436,0.903032,-0.25,0.902892,0.274447,-0.603422,-0.999636,-0.997863,-0.959402,-0.758231,-0.721597,-0.969431,0.893996,0.581227,0.231265,0.231328,0.231202,-0.986579,NON_ULCER
0.962849,0.959508,-0.40625,0.958872,0.283565,-0.620357,-0.99967,-0.997942,-0.961846,-0.74616,-0.663914,-0.976312,0.897447,0.491937,0.223401,0.223464,0.223338,-0.990821,NON_ULCER
1,1,-0.5,1,0.283489,-0.634362,-0.999879,-0.99692,-0.964142,-0.771414,-0.599106,-0.967567,0.904539,0.481829,0.215325,0.215387,0.215263,-0.992322,NON_ULCER
0.963906,0.973077,-0.5,0.972895,0.278673,-0.628263,-0.998789,-0.968754,-0.96693,-0.787424,-0.545338,-0.909153,0.919812,0.267145,0.198487,0.198548,0.198425,-0.940692,NON_ULCER
-0.545632,-0.48185,-0.0625,-0.483089,0.127699,-0.375247,-0.992859,-0.984422,-0.95684,-0.661768,-0.888379,-0.963912,0.887925,0.364321,0.233199,0.233262,0.233136,-0.849363,NON_ULCER
-0.414643,-0.336371,0,-0.338118,0.14962,-0.407845,-0.991213,-0.994966,-0.95317,-0.639932,-0.871705,-0.962694,0.888963,0.024677,0.248236,0.2483,0.248172,-0.863045,NON_ULCER
